,TSLA,QQQ,Y_d1_pr_change_diff,Y_d5_pr_change_diff,earnings flag,tweet count,tweet flag,compound,positive,negative,neutral,tesla flag,spacex flag
2012-10-04,5.880000114440918,63.70375442504883,-5.9863220149170004e-05,0.02890339729458158,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2012-10-05,5.777999877929688,63.3638687133789,-0.012011567667650769,-0.019298948416193618,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-08,5.8499999046325675,62.78516006469727,0.02159416564246619,0.004838904981577796,0.0,2.0,1,0.0,0.0,0.0,1.0,,
2012-10-09,5.673999786376952,61.78388977050781,-0.014137927812978401,-0.027453542019884702,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-10,5.679999828338622,61.47158813476562,0.006112204706983593,0.0009718748869110838,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-11,5.664000034332275,61.27868270874024,0.0003212581218987598,0.001333249147888127,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-12,5.527999877929688,61.25111389160156,-0.023561434445720786,-0.009924356901391818,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2012-10-15,5.4660000801086435,61.70122909545898,-0.01856427920819792,-0.04837686983997713,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-16,5.611999988555908,62.57389831542969,0.012567091577020406,-0.023713643432863973,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-17,5.763999938964844,62.53713607788086,0.027672310620484808,-0.002545238481032941,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-18,5.607999801635742,61.81145477294922,-0.015460556584267926,-0.01858129466710945,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-19,5.547999858856201,60.33253860473633,0.013227255946603456,0.01861481644449814,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-22,5.570000171661377,60.64484405517578,-0.0012109522009142726,0.036147699443380366,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-23,5.677999973297119,60.06614685058594,0.028931948301892607,0.05183714839209119,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2012-10-24,5.484000205993652,59.854881286621094,-0.03064970418818269,-0.005686738962750848,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-25,5.504000186920166,59.854881286621094,0.0036469693973852912,0.013109030268411814,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-26,5.47599983215332,60.02941131591797,-0.008003159901867174,-0.007953379358500046,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-10-31,5.625999927520752,59.66196823120117,0.0335133263196874,0.026260895572005283,0.0,5.0,1,0.9617,0.171,0.0,0.8290000000000001,,
2012-11-01,5.8499999046325675,60.50704956054688,0.025650650805319142,0.022952058293830735,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-11-02,5.783999919891357,59.86406707763672,-0.0006554774485150183,0.05455107325993125,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-11-05,6.300000190734862,60.25903701782226,0.082613886390974,0.13786982862968333,1.0,2.0,1,0.0,0.0,0.0,1.0,,
2012-11-06,6.230000019073486,60.36928176879883,-0.012940652008049836,0.13203005192329909,0.0,1.0,1,0.4926,0.242,0.0,0.758,,
2012-11-07,6.308000087738037,58.945472717285156,0.03610506758546206,0.13323217411516175,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-11-08,6.26200008392334,58.01770782470703,0.008447047173171685,0.11156873275897039,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2012-11-09,6.064000129699707,58.26572799682617,-0.035894187931822974,0.07510891583839951,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-11-12,6.214000225067139,58.25654220581055,0.02489381637034027,0.01958065617654381,0.0,1.0,1,0.6249,0.5770000000000001,0.0,0.423,,
2012-11-13,6.322000026702881,57.85236358642578,0.024317986409189363,0.056459290964484765,0.0,1.0,1,0.6696,0.40700000000000003,0.0,0.593,,
2012-11-14,6.276000022888184,57.1726188659668,0.004473465759190276,0.025003233008655812,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-11-15,6.164000034332275,56.97971725463867,-0.01447173883664854,0.0022409671065098946,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-11-16,6.368000030517577,57.22773361206055,0.028742678774587027,0.0679467446259836,0.0,2.0,1,0.7717,0.37200000000000005,0.0,0.628,,
2012-11-19,6.584000110626222,58.58723449707031,0.010163630584172356,0.05386646357982494,0.0,1.0,1,0.6989,0.278,0.0,0.722,,
2012-11-20,6.5999999046325675,58.60560607910156,0.002116525793788737,0.030953325070516513,0.0,5.0,1,-0.7247,0.084,0.145,0.7709999999999999,,
2012-11-21,6.49399995803833,58.72501754760742,-0.01809814164587853,0.007582654945494927,0.0,2.0,1,0.7901,0.318,0.0,0.682,,
2012-11-23,6.426000118255615,59.61603927612305,-0.025643958848406423,-0.0037628469857855507,0.0,4.0,1,0.8979,0.225,0.0,0.775,,
2012-11-26,6.453999996185303,59.87325668334961,4.2712205627237765e-05,-0.03272296987872925,0.0,2.0,1,0.0,0.0,0.0,1.0,,
2012-11-27,6.429999828338622,59.67115020751953,-0.0003430783346660693,-0.041890964318696766,0.0,3.0,1,0.2292,0.10800000000000001,0.066,0.826,,
2012-11-28,6.6459999084472665,60.18556213378906,0.024971767208314954,-0.019989430673820863,0.0,1.0,1,0.6474,0.201,0.0,0.799,,
2012-11-29,6.73799991607666,60.54381942749024,0.00789036892460615,0.006601638240809837,0.0,1.0,1,0.4926,0.7609999999999999,0.0,0.239,,
2012-11-30,6.763999938964844,60.44277954101562,0.005527587252952992,0.038731039505732756,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-03,6.923999786376952,60.32335662841797,0.02563042101610391,0.0653054772751338,0.0,1.0,1,0.2481,0.142,0.0,0.858,,
2012-12-04,6.78000020980835,60.28659057617188,-0.020187683658520528,0.04411854111317948,0.0,1.0,1,0.8834,0.392,0.0,0.608,,
2012-12-05,6.742000102996826,59.61603927612305,0.005517991843108083,0.023907590347079233,0.0,1.0,1,0.3182,0.297,0.154,0.5489999999999999,,
2012-12-06,6.78000020980835,60.00185775756836,-0.0008353973567072348,0.015184907944361559,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-07,6.834000110626222,59.64362716674805,0.013934911884878054,0.023570566524120706,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-10,6.914000034332275,59.81813430786133,0.008780333193876944,0.006931019432725338,0.0,2.0,1,0.5707,0.09300000000000001,0.0,0.907,,
2012-12-11,7.056000232696532,60.59894561767578,0.007484980374983463,0.03552679726513919,0.0,1.0,1,0.75,0.285,0.0,0.715,,
2012-12-12,7.052000045776367,60.47034072875977,0.001555309914888503,0.03165035149940176,0.0,7.0,1,0.392,0.166,0.149,0.6859999999999999,,
2012-12-13,6.7220001220703125,59.99265670776367,-0.038895748012098275,-0.008401238865295979,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-14,6.76200008392334,59.42314147949219,0.01544368646699823,-0.006838842956303881,0.0,5.0,1,-0.5719,0.08900000000000001,0.147,0.764,,
2012-12-17,6.880000114440918,60.2131233215332,0.004156284372335284,-0.01152071201350191,0.0,1.0,1,0.5994,0.281,0.0,0.7190000000000001,,
2012-12-18,6.918000221252441,61.1317024230957,-0.009732192195025746,-0.028349343496299695,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-19,6.921999931335449,60.8653335571289,0.0049354549424861505,-0.024966512084801162,0.0,1.0,1,0.8777,0.359,0.0,0.6409999999999999,,
2012-12-20,6.886000156402588,60.8653335571289,-0.005200776551570363,0.009851110945042318,0.0,1.0,1,0.7832,0.385,0.0,0.615,,
2012-12-21,6.800000190734862,60.22519302368164,-0.0019717774223405593,-0.007877637990370223,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-24,6.855999946594237,60.10511016845703,0.010229155374325893,-0.0016945490585548173,0.0,4.0,1,-0.29600000000000004,0.0,0.045,0.955,,
2012-12-26,6.7179999351501465,59.57860565185547,-0.011368626886108957,-0.003504379686386505,0.0,2.0,1,0.8588,0.655,0.0,0.345,,
2012-12-27,6.73799991607666,59.48623657226562,0.00452744700272556,-0.003923746688417995,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-28,6.644000053405763,58.91353225708008,-0.004323197385711297,-0.0030762477156272006,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2012-12-31,6.77400016784668,60.1605339050293,-0.0016000987725295346,-0.002749910230944952,0.0,2.0,1,-0.4753,0.09,0.151,0.758,,
2013-01-02,7.072000026702881,62.07257461547852,0.01220940163452311,-0.0012284671807893943,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-03,6.953999996185303,61.74931716918945,-0.011477790791525333,-0.001304900630700212,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-04,6.880000114440918,61.54607391357422,-0.007349915341073987,-0.013552592339213687,0.0,2.0,1,0.68,0.141,0.0,0.8590000000000001,,
2013-01-07,6.868000030517577,61.56456756591797,-0.0020446828959607144,-0.011284123960985104,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-08,6.736000061035156,61.44448471069336,-0.017269045544371697,-0.026951777690833234,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-09,6.728000164031982,61.6753921508789,-0.004945617964540405,-0.0422438355770306,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-10,6.7059998512268075,62.04489135742188,-0.00926099450707829,-0.04044962813736286,0.0,2.0,1,0.6419,0.145,0.05,0.804,,
2013-01-11,6.581999778747559,62.12800979614258,-0.01983056488691992,-0.0527692900227269,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-14,6.651999950408936,61.85089111328125,0.015095538573659306,-0.03610100004328509,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-15,6.78000020980835,61.54607391357422,0.02417063109290707,0.00487873911992831,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-16,6.820000171661378,61.79547882080078,0.0018473707408239726,0.011727122280738023,0.0,1.0,1,0.3612,0.294,0.0,0.706,,
2013-01-17,6.875999927520753,62.0910758972168,0.003427633526193352,0.024606071422083486,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-18,6.90399980545044,61.95249938964844,0.0063039437353817895,0.05174628656212643,0.0,1.0,1,0.8625,0.35,0.0,0.65,,
2013-01-22,7.0380001068115225,62.05411911010742,0.017768798000837416,0.05474191165663522,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-23,7.199999809265138,62.43283462524414,0.016914872656484725,0.04753876239129551,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-24,7.3979997634887695,61.57379150390625,0.04125947087841586,0.08833810701829958,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-25,7.3959999084472665,61.88785171508789,-0.005370873895367612,0.07889836306775289,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-28,7.605999946594237,62.02640914916992,0.026154884800426048,0.10048720180433435,0.0,1.0,1,0.6597,0.24100000000000002,0.0,0.759,,
2013-01-29,7.5900001525878915,62.0356559753418,-0.0022526542077390133,0.07872891064605048,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-01-30,7.504000186920166,61.90634536743164,-0.009246237332990126,0.050655166289826026,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2013-01-31,7.501999855041504,61.76777267456055,0.001971855964554181,0.010907480949379877,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-01,7.6599998474121085,62.497474670410156,0.009247413567017082,0.025844516218237246,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-04,7.547999858856201,61.40751266479492,0.0028186880427982786,0.002352380854160674,0.0,3.0,1,0.8715,0.369,0.172,0.45899999999999996,,
2013-02-05,7.625999927520753,62.31274032592773,-0.004407445261271237,0.00027651951404950026,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-06,7.834000110626222,62.109535217285156,0.030536188086606075,0.040694320960910746,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-07,7.8959999084472665,62.16497802734375,0.007021532337810221,0.046088711804549876,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-08,7.848000049591064,62.80229949951172,-0.01633110795715309,0.019665713484891212,0.0,3.0,1,-0.6404,0.079,0.21,0.711,,
2013-02-11,7.684000015258789,62.82079315185547,-0.02119152220282783,-0.004996742434116186,0.0,8.0,1,0.8191,0.121,0.049,0.831,,
2013-02-12,7.578000068664551,62.56216049194336,-0.009677900196056965,-0.010296953453722169,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-13,7.690000057220459,62.78386688232422,0.011235845868207361,-0.029238556813359073,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-14,7.653999805450439,62.76538467407226,-0.004387058822407752,-0.04030672109797573,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-15,7.407999992370605,62.58063507080078,-0.02919653876550876,-0.05253568737218672,0.0,3.0,1,0.3818,0.1,0.040999999999999995,0.86,,
2013-02-19,7.855999946594237,63.03323364257813,0.05324290948475974,0.019002475248236506,0.0,2.0,1,0.7845,0.29100000000000004,0.07200000000000001,0.637,,
2013-02-20,7.708000183105469,62.06336212158203,-0.003452404591468894,0.02512778148024397,1.0,1.0,1,0.69,0.322,0.0,0.6779999999999999,,
2013-02-21,7.0320000648498535,61.39828491210938,-0.07698500279951281,-0.06349659142839104,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-22,7.222000122070312,62.01715850830078,0.016939691961133763,-0.044520036389175455,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-02-25,6.875999927520753,61.25049591064453,-0.035547088010003614,-0.05055945924767524,0.0,2.0,1,0.9622,0.44299999999999995,0.0,0.557,,
2013-02-26,6.886000156402588,61.4814338684082,-0.002316017892574962,-0.09885372361719136,0.0,1.0,1,0.128,0.14300000000000002,0.11800000000000001,0.7390000000000001,,
2013-02-27,7.019999980926514,62.109535217285156,0.009243633339797608,-0.09000190500342253,0.0,3.0,1,0.3612,0.12300000000000001,0.078,0.799,,
2013-02-28,6.966000080108643,61.98021697998047,-0.005610194002851454,-0.018863648996482518,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-01,6.929999828338622,62.23886489868164,-0.00934106691171599,-0.044006973443742714,0.0,11.0,1,0.953,0.16399999999999998,0.057999999999999996,0.779,,
2013-03-04,7.116000175476074,62.51596450805664,0.02238768185327089,0.014243505874131035,0.0,5.0,1,0.9392,0.185,0.0,0.815,,
2013-03-05,7.329999923706055,63.43967056274414,0.015297515906911974,0.03262775461517853,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-06,7.5380001068115225,63.28264617919922,0.030851736592556134,0.05490141635243306,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-07,7.6459999084472665,63.448890686035156,0.01170036555400844,0.07392112460130629,0.0,1.0,1,0.3612,0.128,0.0,0.872,,
2013-03-08,7.693999767303468,63.52280807495117,0.005112782888695211,0.08961602086872134,0.0,9.0,1,0.9387,0.184,0.08199999999999999,0.7340000000000001,,
2013-03-11,7.820000171661378,63.70753479003906,0.013468412631090887,0.07987172537517306,0.0,3.0,1,-0.6696,0.0,0.139,0.861,,
2013-03-12,7.823999881744385,63.47663116455078,0.0041359038311422625,0.06681165485779905,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-13,7.796000003814697,63.39346313476562,-0.0022685016295418414,0.03247542826802019,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-14,7.369999885559082,63.60592269897461,-0.05799486479555216,-0.03857224629747702,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-15,7.058000087738037,63.42910766601562,-0.03955390713237372,-0.08118670808039752,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-18,7.03000020980835,63.29022979736328,-0.0017776147170287526,-0.09447268682967602,0.0,2.0,1,0.6988,0.336,0.10400000000000001,0.56,,
2013-03-19,7.015999794006348,63.16986846923828,-8.978792591551876e-05,-0.09843930933491907,0.0,2.0,1,0.875,0.40700000000000003,0.0,0.593,,
2013-03-20,7.190000057220459,63.61427307128906,0.01776542188348018,-0.08121532915734742,0.0,2.0,1,0.0,0.0,0.0,1.0,,
2013-03-21,7.202000141143799,62.89210510253906,0.013021290961177545,-0.011572578980054593,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-22,7.323999881744385,63.503173828125,0.007223558994182255,0.03652000068983452,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-25,7.50600004196167,63.2717170715332,0.02849463724425305,0.06800229445286687,0.0,13.0,1,0.9843,0.201,0.059000000000000004,0.74,,
2013-03-26,7.572000026702881,63.61427307128906,0.0033789173395002425,0.07221239746759545,0.0,6.0,1,0.7351,0.11699999999999999,0.047,0.835,,
2013-03-27,7.631999969482423,63.69757843017578,0.006614383883582375,0.0601647183261349,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-03-28,7.578000068664551,63.85498046875,-0.00954654228619034,0.036897752921764226,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-04-01,8.78600025177002,63.419837951660156,0.16622338081751498,0.20093005940994935,0.0,10.0,1,0.9949,0.309,0.07200000000000001,0.619,,
2013-04-02,8.868000030517578,63.919776916503906,0.0014499983427158636,0.1712123449262306,0.0,8.0,1,0.9894,0.305,0.0,0.695,,
2013-04-03,8.220000267028809,63.33651351928711,-0.06394676306813862,0.08994478701593034,0.0,4.0,1,0.7777,0.17300000000000001,0.034,0.7929999999999999,,
2013-04-04,8.402000427246094,63.35503387451172,0.021848726014881192,0.10626871569325047,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-04-05,8.27400016784668,62.82730102539063,-0.006904728262535076,0.10793878528107259,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-04-08,8.366000175476074,63.16062927246094,0.005813700985839887,-0.043716144697731774,0.0,2.0,1,0.3071,0.18899999999999997,0.111,0.7,,
2013-04-09,8.100000381469728,63.58649826049805,-0.0385379705999952,-0.081389463701939,0.0,11.0,1,0.9841,0.18600000000000003,0.057,0.757,,
2013-04-10,8.371999740600586,64.82711029052734,0.014069545813992335,-0.005043137199832737,0.0,2.0,1,0.4019,0.091,0.0,0.909,,
2013-04-11,8.718000411987305,64.79933929443361,0.041756703986682076,0.014813077857395607,0.0,6.0,1,0.9448,0.226,0.032,0.742,,
2013-04-12,8.75,64.75305938720703,0.004384722594424018,0.026877972477209022,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-04-15,8.659999847412111,63.475379943847656,0.009445837030115478,0.030158865924331035,0.0,1.0,1,0.0516,0.11800000000000001,0.0,0.882,,
2013-04-16,9.118000030517578,64.31790161132811,0.03961365409538309,0.11417646853154761,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-04-17,9.09000015258789,63.05876159667969,0.016505985025679126,0.11304003535833484,0.0,2.0,1,0.7256,0.221,0.0,0.779,,
2013-04-18,9.394000053405762,62.18848419189453,0.047244387350607875,0.11783206017172354,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-04-19,9.565999984741213,63.04022979736328,0.004613356892177345,0.1197088579287211,0.0,2.0,1,0.7125,0.149,0.0,0.851,,
2013-04-22,10.038000106811523,63.68833541870117,0.0390606045536086,0.15576750431486341,0.0,5.0,1,0.9523,0.21899999999999997,0.0,0.7809999999999999,,
2013-04-23,10.20199966430664,64.29938507080078,0.006743498563084316,0.11917357092159253,0.0,6.0,1,0.8829,0.364,0.0,0.636,,
2013-04-24,10.086000442504883,64.27161407470703,-0.010938342214476426,0.09033730023183706,0.0,3.0,1,0.8689,0.26,0.055,0.684,,
2013-04-25,10.399999618530273,64.61416625976561,0.02580242092482532,0.06808425928427964,0.0,5.0,1,0.9449,0.313,0.0,0.687,,
2013-04-26,10.239999771118164,64.41049194335939,-0.012232439325594924,0.04872153673431523,0.0,2.0,1,-0.2846,0.081,0.085,0.8340000000000001,,
2013-04-29,10.98799991607666,65.00302124023439,0.06384762403899447,0.07399785668436354,0.0,1.0,1,-0.34,0.0,0.13,0.87,,
2013-04-30,10.79800033569336,65.47518157958984,-0.024555220370878095,0.04013370617932521,0.0,1.0,1,0.5707,0.381,0.0,0.619,,
2013-05-01,10.656000137329102,65.169677734375,-0.008484652598521936,0.042541003108509834,0.0,6.0,1,0.7541,0.139,0.026000000000000002,0.835,,
2013-05-02,10.821999549865724,65.99365234375,0.002934495296992079,0.01922732601061017,0.0,4.0,1,0.5927,0.062,0.0,0.938,,
2013-05-03,10.90999984741211,66.77135467529297,-0.00365289040962935,0.028776308731897737,0.0,12.0,1,0.9499,0.17800000000000002,0.092,0.73,,
2013-05-06,11.899999618530273,67.03060150146484,0.08685981296112666,0.05180751686853036,0.0,14.0,1,0.9971,0.32799999999999996,0.019,0.653,,
2013-05-07,11.10200023651123,66.99355316162111,-0.06650606589485553,0.004963319276161116,0.0,5.0,1,0.5591,0.106,0.053,0.841,,
2013-05-08,11.157999992370604,67.31761169433594,0.0002069541367657468,0.014150494868931052,1.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-05-09,13.880000114440918,67.22502136230469,0.24532596496419412,0.2639137004548371,0.0,6.0,1,0.8336,0.16399999999999998,0.03,0.8059999999999999,,
2013-05-10,15.35200023651123,67.63240814208984,0.09999183425668234,0.39425389371788633,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-05-13,17.559999465942386,67.71572113037111,0.14259300630421556,0.46540925674873046,0.0,15.0,1,0.9902,0.21600000000000003,0.077,0.706,,
2013-05-14,16.648000717163086,68.06752014160156,-0.05713138292281361,0.4835187629222599,0.0,2.0,1,0.2263,0.083,0.0,0.917,,
2013-05-15,16.968000411987305,68.2064208984375,0.01718087699536408,0.5074994533334585,0.0,2.0,1,0.6249,0.16899999999999998,0.0,0.831,,
2013-05-16,18.450000762939453,68.13233184814453,0.08842714295029486,0.315754145687684,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-05-17,18.299999237060547,68.7896728515625,-0.01777816756853512,0.1749159321876539,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-05-20,17.988000869750977,68.6878662109375,-0.015569121987851542,0.010017388400880067,0.0,4.0,1,0.5267,0.165,0.09300000000000001,0.742,,
2013-05-21,17.517999649047848,68.76190185546875,-0.02720645296006874,0.04205709672898306,0.0,2.0,1,0.5267,0.17300000000000001,0.0,0.8270000000000001,,
2013-05-22,17.447999954223633,68.16011810302734,0.004755830539751371,0.028967378180422054,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-05-23,18.54599952697754,68.00273132324219,0.06523889871244948,0.0071053731335583015,0.0,4.0,1,-0.3368,0.038,0.073,0.89,,
2013-05-24,19.416000366210934,67.96571350097656,0.047454789310834355,0.07296162209079748,0.0,6.0,1,-0.7438,0.10099999999999999,0.166,0.733,,
2013-05-28,22.06599998474121,68.41011047363281,0.12994680424742855,0.2307503712268505,0.0,35.0,1,0.9992,0.203,0.12,0.677,,
2013-05-29,20.926000595092773,68.08607482910156,-0.046926501537611465,0.20437132372563116,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-05-30,20.989999771118164,68.44711303710939,-0.002244316463759999,0.19879260044373415,0.0,2.0,1,0.3182,0.081,0.0,0.919,,
2013-05-31,19.552000045776367,67.81755828857422,-0.059311119835547155,0.05696655548759566,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-03,18.51799964904785,67.93791961669922,-0.054659416761245416,-0.04584161131834341,0.0,3.0,1,-0.1027,0.037000000000000005,0.045,0.9179999999999999,,
2013-06-04,18.968000411987305,67.58610534667969,0.029479189009355977,-0.128351893429837,0.0,1.0,1,0.6369,0.198,0.0,0.802,,
2013-06-05,19.073999404907227,66.70655822753906,0.01860203305550756,-0.06824103405695059,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2013-06-06,19.46999931335449,67.03060150146484,0.015903499157595036,-0.05172047997700002,0.0,4.0,1,-0.1131,0.11,0.142,0.748,,
2013-06-07,20.408000946044922,67.94717407226561,0.034502825427196626,0.04186949107531612,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-10,20.01000022888184,67.97495269775389,-0.01991101705068732,0.080025187023951,0.0,3.0,1,0.4926,0.18600000000000003,0.08,0.7340000000000001,,
2013-06-11,18.893999099731445,67.29910278320311,-0.04582953810718082,0.0003450963177624722,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-12,19.54599952697754,66.52140808105469,0.04606412976443164,0.027521325696938215,0.0,2.0,1,0.4939,0.11,0.0,0.89,,
2013-06-13,19.63599967956543,67.36392974853516,-0.008060890847734203,0.003553179245860294,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-14,20.059999465942386,66.91950225830078,0.028190392329012104,-0.0019276378077306422,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-17,20.440000534057614,67.56758117675781,0.009258769086250451,0.027482235504218244,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-18,20.67799949645996,68.12308502197266,0.003422329295867277,0.0821779506626723,0.0,3.0,1,0.1154,0.022000000000000002,0.0,0.978,,
2013-06-19,20.93600082397461,67.36392974853516,0.023620970127988583,0.05844894113168997,0.0,2.0,1,0.0,0.0,0.0,1.0,,
2013-06-20,20.1299991607666,65.76221466064453,-0.014721314902200855,0.048934890782636464,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2013-06-21,19.90999984741211,65.41298675537111,-0.00561846361079299,0.015034805199275025,0.0,2.0,1,-0.6369,0.0,0.136,0.8640000000000001,,
2013-06-24,20.29800033569336,64.76284790039061,0.0294267067580265,0.03456287217963949,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2013-06-25,20.479999542236328,65.23653411865234,0.0016521954214727685,0.03279718833189338,0.0,3.0,1,0.3774,0.04,0.0,0.96,,
2013-06-26,21.143999099731445,65.82164764404297,0.023452746036225713,0.032829733706271624,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-27,21.850000381469727,66.10029602050781,0.029156764053562823,0.08030370747452942,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-06-28,21.472000122070312,66.19317626953125,-0.018704923933105855,0.06652591821740828,0.0,3.0,1,0.8984,0.31,0.053,0.636,,
2013-07-01,23.43600082397461,66.60183715820311,0.08529422885808624,0.12620078934508805,0.0,2.0,1,0.6115,0.105,0.0,0.895,,
2013-07-02,23.56399917602539,66.62964630126953,0.005044069189229505,0.12923113764158578,0.0,1.0,1,0.795,0.35200000000000004,0.0,0.648,,
2013-07-03,23.04800033569336,66.89903259277344,-0.025940801265693425,0.07368100239417275,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-07-05,24.01799964904785,67.40984344482422,0.03445050165785135,0.07941041138388716,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-07-08,24.32200050354004,67.47484588623047,0.011692922463869992,0.11336845144824004,0.0,1.0,1,0.0,0.0,0.0,1.0,,
2013-07-09,24.690000534057614,67.88349914550781,0.00907395632708119,0.03426376707487666,0.0,1.0,1,0.7579,0.294,0.0,0.706,,
2013-07-10,24.45400047302246,68.27359771728516,-0.015305117018192038,0.013096562951267154,0.0,3.0,1,0.6823,0.129,0.0,0.871,,
2013-07-11,25.121999740600586,69.62958526611328,0.007455481560054933,0.04917006250775846,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-07-12,25.979999542236328,69.93608856201172,0.029751412356264995,0.044212821811376646,0.0,0.0,0,0.0,0.0,0.0,0.0,,
2013-07-15,25.45199966430664,70.09398651123047,-0.02258106765221546,0.00764341114179401,0.0,5.0,1,0.8736,0.17800000000000002,0.107,0.715,,
