,Compound,Positive,Negative,Neutral
8709,0.0,0.0,0.0,1.0
8710,0.0,0.0,0.0,1.0
8711,0.6801,0.172,0.0,0.828
8712,0.0,0.0,0.0,1.0
8713,0.0,0.0,0.0,1.0
8714,0.4019,0.474,0.0,0.526
8715,0.0,0.0,0.0,1.0
8716,-0.5423,0.0,0.304,0.696
8717,0.0,0.0,0.0,1.0
8718,0.6369,0.808,0.0,0.192
8719,-0.7184,0.119,0.357,0.524
8720,-0.2263,0.191,0.228,0.581
8721,0.7385,0.21,0.137,0.652
8722,-0.1531,0.0,0.068,0.932
8723,0.6369,0.296,0.0,0.704
8724,-0.9335,0.038,0.306,0.656
8725,0.8779,0.41,0.0,0.59
8726,0.3818,0.204,0.092,0.704
8727,0.0,0.0,0.0,1.0
8728,0.0,0.0,0.0,1.0
8729,0.6369,0.16,0.0,0.84
8730,0.6369,0.127,0.0,0.873
8731,0.0,0.0,0.0,1.0
8732,-0.8342,0.0,0.496,0.504
8733,0.0,0.0,0.0,1.0
8734,0.0,0.0,0.0,1.0
8735,0.4926,1.0,0.0,0.0
8736,0.5994,0.145,0.0,0.855
8737,0.0,0.0,0.0,1.0
8738,0.4019,0.184,0.0,0.816
8739,0.0,0.0,0.0,1.0
8740,0.0,0.0,0.0,1.0
8741,0.0,0.0,0.0,1.0
8742,-0.5563,0.084,0.189,0.727
8743,-0.0772,0.0,1.0,0.0
8744,-0.5106,0.0,0.623,0.377
8745,-0.6124,0.061,0.165,0.774
8746,0.4019,1.0,0.0,0.0
8747,0.6597,0.73,0.0,0.27
8748,0.4019,1.0,0.0,0.0
8749,0.25,0.115,0.08,0.804
8750,-0.5423,0.099,0.243,0.658
8751,0.5719,0.134,0.0,0.866
8752,0.0,0.0,0.0,1.0
8753,-0.5849,0.0,0.192,0.808
8754,0.4019,0.574,0.0,0.426
8755,0.7783,0.453,0.0,0.547
8756,-0.3182,0.0,0.187,0.813
8757,0.0,0.0,0.0,1.0
8758,0.0,0.0,0.0,1.0
8759,0.0,0.0,0.0,1.0
8760,0.4019,1.0,0.0,0.0
8761,0.0,0.0,0.0,1.0
8762,0.0,0.0,0.0,1.0
8763,0.0,0.0,0.0,1.0
8764,0.2144,0.056,0.0,0.944
8765,0.0,0.0,0.0,1.0
8766,-0.5709,0.0,0.37,0.63
8767,-0.5267,0.0,0.63,0.37
8768,0.0,0.0,0.0,1.0
8769,0.25,0.16,0.112,0.728
8770,0.0,0.0,0.0,1.0
8771,0.4019,1.0,0.0,0.0
8772,0.0,0.0,0.0,1.0
8773,-0.3182,0.0,0.095,0.905
8774,0.34,0.138,0.0,0.862
8775,0.5859,0.257,0.0,0.743
8776,0.6369,0.154,0.0,0.846
8777,0.0,0.0,0.0,1.0
8778,0.296,1.0,0.0,0.0
8779,0.4019,1.0,0.0,0.0
8780,0.2023,0.055,0.0,0.945
8781,0.4939,0.103,0.0,0.897
8782,0.3612,0.385,0.0,0.615
8783,0.0,0.0,0.0,1.0
8784,0.0,0.0,0.0,1.0
8785,0.3182,0.247,0.0,0.753
8786,0.1901,0.077,0.0,0.923
8787,0.0,0.0,0.0,1.0
8788,-0.3182,0.0,0.119,0.881
8789,-0.3595,0.0,0.293,0.707
8790,0.4019,0.31,0.0,0.69
8791,0.0,0.0,0.0,1.0
8792,-0.357,0.0,0.199,0.801
8793,0.0,0.0,0.0,1.0
8794,0.7351,0.608,0.0,0.392
8795,0.0,0.0,0.0,1.0
8796,0.0,0.0,0.0,1.0
8797,0.7269,0.22,0.056,0.724
8798,0.4588,0.13,0.0,0.87
8799,0.7717,0.379,0.0,0.621
8800,0.0,0.0,0.0,1.0
8801,0.5148,0.161,0.072,0.768
8802,0.8221,0.274,0.113,0.613
8803,0.4404,0.744,0.0,0.256
8804,0.2579,0.095,0.066,0.84
8805,0.8591,0.259,0.0,0.741
8806,0.4019,0.114,0.0,0.886
8807,0.0,0.0,0.0,1.0
8808,0.0,0.0,0.0,1.0
8809,0.0772,0.107,0.087,0.805
8810,-0.802,0.0,0.396,0.604
8811,-0.3818,0.157,0.213,0.629
8812,-0.6597,0.0,0.265,0.735
8813,0.6249,0.127,0.0,0.873
8814,0.126,0.076,0.063,0.862
8815,0.0,0.0,0.0,1.0
8816,0.3182,0.697,0.0,0.303
8817,0.0,0.0,0.0,1.0
8818,-0.2263,0.167,0.258,0.574
8819,0.0,0.0,0.0,1.0
8820,0.0,0.0,0.0,1.0
8821,0.4019,0.085,0.0,0.915
8822,-0.3182,0.0,0.223,0.777
8823,-0.34,0.101,0.132,0.768
8824,-0.34,0.0,0.211,0.789
8825,0.0,0.0,0.0,1.0
8826,-0.6249,0.0,0.24,0.76
8827,0.4215,0.583,0.0,0.417
8828,0.0,0.0,0.0,1.0
8829,0.0,0.0,0.0,1.0
8830,0.296,0.239,0.0,0.761
8831,0.0,0.0,0.0,1.0
8832,0.2584,0.054,0.0,0.946
8833,0.8734,0.279,0.046,0.675
8834,0.0,0.0,0.0,1.0
8835,0.8718,0.379,0.078,0.543
8836,0.0,0.0,0.0,1.0
8837,0.0,0.0,0.0,1.0
8838,0.0,0.0,0.0,1.0
8839,0.6258,0.24,0.086,0.674
8840,0.6523,0.432,0.0,0.568
8841,0.5562,0.193,0.0,0.807
8842,0.0772,0.218,0.193,0.588
8843,0.0,0.0,0.0,1.0
8844,-0.3804,0.0,0.393,0.607
8845,0.5106,0.409,0.161,0.43
8846,0.296,0.216,0.0,0.784
8847,0.5093,0.268,0.0,0.732
8848,0.0,0.0,0.0,1.0
8849,0.0,0.0,0.0,1.0
8850,0.3818,0.086,0.05,0.864
8851,0.4574,0.749,0.0,0.251
8852,0.4199,0.104,0.0,0.896
8853,0.0,0.0,0.0,1.0
8854,0.0,0.0,0.0,1.0
8855,0.8126,0.27,0.0,0.73
8856,-0.1531,0.0,0.242,0.758
8857,0.0,0.0,0.0,1.0
8858,0.0,0.0,0.0,1.0
8859,-0.3566,0.0,0.292,0.708
8860,0.0,0.0,0.0,1.0
8861,0.0,0.0,0.0,1.0
8862,-0.6486,0.0,0.169,0.831
8863,0.0,0.0,0.0,1.0
8864,0.0,0.0,0.0,1.0
8865,0.2235,0.274,0.0,0.726
8866,0.7314,0.255,0.0,0.745
8867,-0.2584,0.0,0.337,0.663
8868,0.0,0.0,0.0,1.0
8869,-0.6249,0.0,0.313,0.687
8870,0.1093,0.339,0.411,0.251
8871,0.0,0.0,0.0,1.0
8872,-0.3007,0.0,0.088,0.912
8873,0.3919,0.15,0.0,0.85
8874,0.296,1.0,0.0,0.0
8875,-0.2582,0.158,0.187,0.655
8876,0.0,0.0,0.0,1.0
8877,0.0,0.0,0.0,1.0
8878,-0.6808,0.0,0.277,0.723
8879,0.0,0.0,0.0,1.0
8880,-0.2732,0.338,0.508,0.154
8881,0.6369,0.191,0.0,0.809
8882,0.1779,0.092,0.064,0.843
8883,-0.0813,0.198,0.254,0.548
8884,0.0,0.0,0.0,1.0
8885,-0.7152,0.0,0.188,0.812
8886,0.4404,0.293,0.0,0.707
8887,0.8481,0.568,0.0,0.432
8888,0.7568,0.473,0.166,0.361
8889,0.4019,0.351,0.0,0.649
8890,0.8674,0.257,0.0,0.743
8891,0.3612,0.2,0.0,0.8
8892,0.9313,0.301,0.0,0.699
8893,0.1505,0.063,0.052,0.886
8894,-0.25,0.296,0.398,0.306
8895,0.0,0.0,0.0,1.0
8896,0.0,0.0,0.0,1.0
8897,-0.3919,0.0,0.15,0.85
8898,0.6588,0.268,0.0,0.732
8899,0.9455,0.316,0.0,0.684
8900,0.4588,0.75,0.0,0.25
8901,0.0,0.0,0.0,1.0
8902,0.0,0.0,0.0,1.0
8903,0.0,0.0,0.0,1.0
8904,0.0,0.0,0.0,1.0
8905,0.0,0.0,0.0,1.0
8906,0.4576,0.272,0.0,0.728
8907,0.0,0.0,0.0,1.0
8908,0.8356,0.798,0.0,0.202
8909,0.0,0.0,0.0,1.0
8910,0.2263,0.087,0.0,0.913
8911,0.6908,0.851,0.0,0.149
8912,0.6486,0.346,0.0,0.654
8913,0.4019,1.0,0.0,0.0
8914,0.0,0.0,0.0,1.0
8915,0.4404,1.0,0.0,0.0
8916,0.3182,0.15,0.0,0.85
8917,0.0,0.0,0.0,1.0
8918,0.6369,0.271,0.0,0.729
8919,0.6697,0.318,0.093,0.588
8920,0.3182,0.187,0.0,0.813
8921,0.0,0.0,0.0,1.0
8922,-0.0503,0.101,0.071,0.828
8923,0.0,0.0,0.0,1.0
8924,0.0,0.0,0.0,1.0
8925,0.4588,0.6,0.0,0.4
8926,0.0,0.0,0.0,1.0
8927,0.0,0.0,0.0,1.0
8928,0.1531,0.113,0.088,0.798
8929,0.4019,0.574,0.0,0.426
8930,0.2263,0.083,0.0,0.917
8931,0.0,0.24,0.24,0.521
8932,0.4019,1.0,0.0,0.0
8933,0.0,0.0,0.0,1.0
8934,0.0,0.0,0.0,1.0
8935,0.7777,0.694,0.0,0.306
8936,-0.7003,0.0,0.493,0.507
8937,0.0,0.0,0.0,1.0
8938,-0.6808,0.116,0.322,0.562
8939,-0.2023,0.131,0.16,0.709
8940,-0.1901,0.0,0.068,0.932
8941,0.6908,0.231,0.0,0.769
8942,0.0,0.0,0.0,1.0
8943,0.0,0.0,0.0,1.0
8944,-0.1779,0.0,0.078,0.922
8945,0.7876,0.295,0.0,0.705
8946,0.0,0.0,0.0,1.0
8947,0.0,0.0,0.0,1.0
8948,-0.296,0.0,0.128,0.872
8949,-0.1232,0.0,0.331,0.669
8950,0.0,0.0,0.0,1.0
8951,0.3023,0.164,0.074,0.762
8952,0.4939,0.348,0.0,0.652
8953,0.25,0.216,0.145,0.638
8954,0.0,0.0,0.0,1.0
8955,0.5517,0.228,0.058,0.714
8956,0.0,0.0,0.0,1.0
8957,0.0,0.0,0.0,0.0
8958,0.0,0.0,0.0,1.0
8959,0.7469,0.373,0.0,0.627
8960,0.0,0.0,0.0,1.0
8961,-0.296,0.0,0.087,0.913
8962,0.0,0.0,0.0,1.0
8963,-0.5334,0.0,0.238,0.762
8964,-0.3182,0.0,0.15,0.85
8965,0.4019,0.574,0.0,0.426
8966,0.0,0.0,0.0,1.0
8967,-0.4341,0.0,0.115,0.885
8968,0.5542,0.413,0.157,0.429
8969,0.0,0.0,0.0,1.0
8970,0.0,0.0,0.0,1.0
8971,0.8472,0.29,0.0,0.71
8972,0.784,0.434,0.0,0.566
8973,0.7269,0.404,0.0,0.596
8974,-0.5106,0.0,0.13,0.87
8975,0.0,0.0,0.0,0.0
8976,-0.1511,0.0,0.09,0.91
8977,0.6369,0.198,0.0,0.802
8978,0.8176,0.279,0.0,0.721
8979,0.0,0.0,0.0,1.0
8980,0.4939,0.151,0.0,0.849
8981,0.6124,0.211,0.0,0.789
8982,-0.3182,0.0,0.204,0.796
8983,0.296,0.239,0.0,0.761
8984,0.0,0.0,0.0,1.0
8985,0.0,0.0,0.0,1.0
8986,-0.3182,0.0,0.141,0.859
8987,-0.7083,0.141,0.289,0.57
8988,0.0,0.0,0.0,1.0
8989,0.2732,0.1,0.0,0.9
8990,0.0387,0.071,0.0,0.929
8991,0.0,0.0,0.0,1.0
8992,0.296,0.688,0.0,0.312
8993,0.4019,0.73,0.0,0.27
8994,0.0,0.0,0.0,1.0
8995,0.0,0.0,0.0,1.0
8996,0.4019,0.252,0.0,0.748
8997,0.128,0.13,0.0,0.87
8998,0.6597,0.73,0.0,0.27
8999,0.0,0.0,0.0,1.0
9000,0.0,0.0,0.0,1.0
9001,0.8846,0.557,0.1,0.342
9002,0.2263,0.112,0.0,0.888
9003,-0.0258,0.179,0.183,0.638
9004,0.0,0.0,0.0,1.0
9005,0.4019,0.197,0.0,0.803
9006,-0.1139,0.203,0.262,0.535
9007,0.6908,1.0,0.0,0.0
9008,0.6239,0.29,0.0,0.71
9009,0.0,0.0,0.0,1.0
9010,0.1531,0.242,0.0,0.758
9011,0.0,0.0,0.0,1.0
9012,0.0,0.0,0.0,1.0
9013,0.0,0.0,0.0,1.0
9014,0.1761,0.314,0.236,0.45
9015,0.7003,0.382,0.0,0.618
9016,0.1471,0.17,0.111,0.719
9017,0.3612,0.333,0.0,0.667
9018,-0.4019,0.0,0.144,0.856
9019,0.4215,0.177,0.0,0.823
9020,0.296,0.095,0.0,0.905
9021,0.4404,0.162,0.0,0.838
9022,0.6369,0.808,0.0,0.192
9023,-0.5873,0.09,0.196,0.714
9024,0.0,0.0,0.0,1.0
9025,0.4019,0.278,0.0,0.722
9026,0.1511,0.443,0.0,0.557
9027,0.6239,0.203,0.0,0.797
9028,0.7964,0.255,0.068,0.677
9029,0.8793,0.374,0.0,0.626
9030,0.4019,0.197,0.0,0.803
9031,0.0,0.0,0.0,1.0
9032,0.3182,0.697,0.0,0.303
9033,0.4924,0.227,0.117,0.655
9034,0.7003,0.234,0.0,0.766
9035,0.0,0.0,0.0,1.0
9036,0.6369,0.189,0.0,0.811
9037,-0.5719,0.072,0.174,0.755
9038,0.6249,0.466,0.0,0.534
9039,0.1045,0.146,0.125,0.729
9040,0.6597,0.286,0.102,0.612
9041,0.0,0.0,0.0,1.0
9042,0.0,0.0,0.0,1.0
9043,0.0,0.0,0.0,1.0
9044,0.8481,0.351,0.0,0.649
9045,0.296,0.178,0.126,0.696
9046,0.3419,0.108,0.052,0.84
9047,0.3612,0.175,0.082,0.743
9048,0.8625,0.304,0.0,0.696
9049,0.34,0.098,0.0,0.902
9050,-0.6908,0.0,0.192,0.808
9051,-0.4767,0.0,0.129,0.871
9052,0.0,0.0,0.0,1.0
9053,0.0,0.0,0.0,1.0
9054,0.3612,0.385,0.0,0.615
9055,0.0258,0.216,0.0,0.784
9056,0.0,0.0,0.0,0.0
9057,0.4215,0.128,0.0,0.872
9058,-0.6597,0.0,0.574,0.426
9059,-0.3818,0.0,0.34,0.66
9060,0.1695,0.065,0.0,0.935
9061,0.3612,0.556,0.0,0.444
9062,0.0,0.0,0.0,1.0
9063,0.1531,0.28,0.22,0.5
9064,-0.2023,0.0,0.153,0.847
9065,0.6981,0.219,0.0,0.781
9066,0.0,0.0,0.0,1.0
9067,0.0,0.0,0.0,1.0
9068,0.2732,0.136,0.073,0.791
9069,0.25,0.34,0.234,0.426
9070,0.2714,0.207,0.0,0.793
9071,0.7964,0.441,0.0,0.559
9072,0.6369,0.839,0.0,0.161
9073,0.0,0.0,0.0,1.0
9074,0.3818,0.224,0.0,0.776
9075,0.8885,0.442,0.0,0.558
9076,0.0,0.0,0.0,1.0
9077,0.6249,0.267,0.0,0.733
9078,0.7713,0.321,0.096,0.583
9079,-0.8786,0.092,0.503,0.405
9080,-0.8739,0.0,0.322,0.678
9081,0.296,1.0,0.0,0.0
9082,-0.4257,0.146,0.318,0.535
9083,0.0,0.0,0.0,1.0
9084,0.0,0.0,0.0,1.0
9085,0.4019,1.0,0.0,0.0
9086,-0.8807,0.0,0.338,0.662
9087,0.4019,1.0,0.0,0.0
9088,0.3182,1.0,0.0,0.0
9089,0.891,0.406,0.0,0.594
9090,0.7808,0.494,0.0,0.506
9091,0.0,0.0,0.0,1.0
9092,0.0,0.0,0.0,1.0
9093,0.0,0.0,0.0,1.0
9094,0.4767,0.508,0.0,0.492
9095,0.0,0.0,0.0,1.0
9096,0.4215,0.583,0.0,0.417
9097,-0.296,0.0,0.087,0.913
9098,0.0,0.0,0.0,1.0
9099,0.0,0.0,0.0,1.0
9100,0.0,0.0,0.0,1.0
9101,-0.3182,0.0,0.315,0.685
9102,0.5106,0.378,0.171,0.45
9103,0.0,0.0,0.0,1.0
9104,0.7469,0.241,0.0,0.759
9105,-0.2263,0.0,0.137,0.863
9106,0.6361,0.166,0.0,0.834
9107,0.0,0.0,0.0,1.0
9108,0.0,0.0,0.0,1.0
9109,0.2732,0.095,0.0,0.905
9110,0.0,0.0,0.0,1.0
9111,0.2263,0.11,0.073,0.816
9112,0.5719,0.247,0.095,0.658
9113,0.4091,0.477,0.0,0.523
9114,0.6249,0.194,0.0,0.806
9115,0.4767,0.163,0.0,0.837
9116,0.3612,0.185,0.0,0.815
9117,-0.5719,0.0,0.19,0.81
9118,0.6249,0.194,0.0,0.806
9119,0.3818,0.141,0.0,0.859
9120,0.6124,0.263,0.0,0.737
9121,0.7925,0.277,0.0,0.723
9122,0.7424,0.677,0.0,0.323
9123,0.0,0.0,0.0,1.0
9124,0.2023,0.138,0.103,0.759
9125,0.1655,0.105,0.0,0.895
9126,0.0,0.0,0.0,0.0
9127,-0.539,0.093,0.242,0.665
9128,0.8039,0.536,0.0,0.464
9129,-0.3252,0.0,0.368,0.632
9130,-0.3919,0.0,0.108,0.892
9131,0.2023,0.289,0.184,0.526
9132,0.0,0.0,0.0,0.0
9133,0.6329,0.508,0.0,0.492
9134,0.6486,0.177,0.0,0.823
9135,0.0,0.0,0.0,1.0
9136,0.0,0.0,0.0,1.0
9137,0.4404,0.744,0.0,0.256
9138,0.4404,0.492,0.0,0.508
9139,0.4019,1.0,0.0,0.0
9140,0.0,0.0,0.0,1.0
9141,0.7096,0.496,0.0,0.504
9142,0.2481,0.111,0.0,0.889
9143,0.4019,0.474,0.0,0.526
9144,0.4215,0.141,0.0,0.859
9145,0.0,0.0,0.0,1.0
9146,0.2263,0.16,0.0,0.84
9147,0.6652,0.426,0.0,0.574
9148,0.4019,1.0,0.0,0.0
9149,0.3182,0.142,0.092,0.766
9150,0.0,0.0,0.0,1.0
9151,0.2263,0.087,0.0,0.913
9152,0.0,0.0,0.0,1.0
9153,0.2716,0.139,0.0,0.861
9154,0.3802,1.0,0.0,0.0
9155,-0.2755,0.0,0.19,0.81
9156,0.0,0.0,0.0,1.0
9157,0.0,0.0,0.0,1.0
9158,0.0,0.0,0.0,1.0
9159,0.0,0.0,0.0,1.0
9160,0.6369,0.512,0.0,0.488
9161,0.3182,1.0,0.0,0.0
9162,0.0,0.0,0.0,1.0
9163,0.9194,0.45,0.042,0.508
9164,0.6597,0.221,0.0,0.779
9165,0.4939,0.113,0.0,0.887
9166,0.9238,0.456,0.052,0.491
9167,0.0,0.0,0.0,0.0
9168,0.0,0.0,0.0,1.0
9169,-0.1027,0.0,0.107,0.893
9170,0.0,0.0,0.0,1.0
9171,0.0,0.0,0.0,1.0
9172,0.0,0.0,0.0,1.0
9173,-0.296,0.0,0.355,0.645
9174,0.0,0.0,0.0,1.0
9175,0.4939,0.234,0.114,0.652
9176,0.7639,0.268,0.0,0.732
9177,0.8658,0.409,0.0,0.591
9178,-0.0516,0.071,0.078,0.851
9179,0.3749,0.19,0.071,0.739
9180,0.3818,0.265,0.0,0.735
9181,0.4574,0.115,0.0,0.885
9182,0.0,0.0,0.0,1.0
9183,0.6249,0.672,0.0,0.328
9184,0.5719,0.163,0.0,0.837
9185,0.4404,0.293,0.0,0.707
9186,0.0,0.0,0.0,1.0
9187,-0.7579,0.0,0.294,0.706
9188,0.5093,0.767,0.0,0.233
9189,0.0,0.0,0.0,1.0
9190,0.0,0.0,0.0,1.0
9191,0.659,0.523,0.0,0.477
9192,0.0,0.0,0.0,1.0
9193,0.0,0.0,0.0,1.0
9194,0.0,0.0,0.0,1.0
9195,0.0,0.0,0.0,1.0
9196,0.0,0.0,0.0,1.0
9197,0.0,0.0,0.0,1.0
9198,0.0,0.0,0.0,1.0
9199,0.0,0.0,0.0,1.0
9200,0.0,0.0,0.0,1.0
9201,0.0,0.0,0.0,1.0
9202,-0.7003,0.176,0.633,0.19
9203,0.6925,0.409,0.146,0.445
9204,0.4404,0.266,0.0,0.734
9205,0.0,0.0,0.0,1.0
9206,0.0,0.0,0.0,1.0
9207,0.0,0.0,0.0,1.0
9208,0.0,0.0,0.0,1.0
9209,0.0,0.0,0.0,1.0
9210,0.6369,0.808,0.0,0.192
9211,0.0,0.0,0.0,1.0
9212,0.2382,0.494,0.0,0.506
9213,-0.5423,0.0,0.209,0.791
9214,0.5187,0.204,0.0,0.796
9215,-0.4215,0.043,0.102,0.855
9216,0.0,0.0,0.0,1.0
9217,0.0,0.0,0.0,1.0
9218,0.2732,0.13,0.0,0.87
9219,0.0,0.0,0.0,1.0
9220,-0.4019,0.0,0.109,0.891
9221,0.5574,0.262,0.085,0.654
9222,0.0,0.0,0.0,1.0
9223,0.4215,0.483,0.0,0.517
9224,0.0,0.0,0.0,1.0
9225,0.0,0.0,0.0,1.0
9226,0.0,0.0,0.0,1.0
9227,0.0,0.0,0.0,1.0
9228,0.0,0.0,0.0,1.0
9229,0.2263,0.241,0.0,0.759
9230,0.0689,0.076,0.065,0.858
9231,-0.6248,0.092,0.215,0.693
9232,-0.2341,0.09,0.135,0.774
9233,-0.5106,0.0,0.177,0.823
9234,0.0,0.0,0.0,1.0
9235,0.0,0.0,0.0,1.0
9236,0.3716,0.159,0.178,0.663
9237,0.5994,0.205,0.0,0.795
9238,0.0,0.0,0.0,1.0
9239,0.6696,0.846,0.0,0.154
9240,-0.4019,0.0,0.574,0.426
9241,0.1779,0.287,0.218,0.495
9242,0.0258,0.2,0.185,0.615
9243,-0.4125,0.0,0.254,0.746
9244,0.0,0.0,0.0,1.0
9245,0.0,0.0,0.0,1.0
9246,0.4927,0.132,0.0,0.868
9247,0.1779,0.63,0.0,0.37
9248,0.0,0.0,0.0,1.0
9249,-0.5267,0.0,0.155,0.845
9250,0.0531,0.09,0.083,0.827
9251,-0.1531,0.108,0.149,0.743
9252,0.3182,1.0,0.0,0.0
9253,-0.3535,0.0,0.159,0.841
9254,0.2732,0.084,0.0,0.916
9255,0.6258,0.221,0.0,0.779
9256,-0.296,0.0,0.216,0.784
9257,-0.4939,0.184,0.35,0.466
9258,0.0,0.0,0.0,1.0
9259,0.0,0.0,0.0,1.0
9260,0.0,0.0,0.0,1.0
9261,0.0,0.0,0.0,1.0
9262,0.0,0.0,0.0,1.0
9263,0.296,0.246,0.14,0.614
9264,0.0,0.0,0.0,1.0
9265,-0.5202,0.0,0.292,0.708
9266,0.4019,0.144,0.0,0.856
9267,0.0,0.0,0.0,0.0
9268,0.0,0.0,0.0,1.0
9269,0.0772,0.223,0.194,0.583
9270,0.0,0.0,0.0,1.0
9271,0.296,0.115,0.0,0.885
9272,0.0,0.0,0.0,1.0
9273,-0.1027,0.0,0.057,0.943
9274,0.6908,0.199,0.0,0.801
9275,0.6908,0.231,0.0,0.769
9276,0.4767,0.154,0.0,0.846
9277,0.5423,0.243,0.0,0.757
9278,0.7003,0.245,0.0,0.755
9279,0.0,0.0,0.0,1.0
9280,0.705,0.218,0.0,0.782
9281,0.4404,0.121,0.0,0.879
9282,0.3182,0.141,0.0,0.859
9283,0.2263,0.083,0.0,0.917
9284,0.4926,0.197,0.0,0.803
9285,0.7003,0.326,0.0,0.674
9286,-0.5565,0.061,0.189,0.75
9287,0.3291,0.097,0.0,0.903
9288,-0.8126,0.0,0.261,0.739
9289,0.0,0.0,0.0,1.0
9290,0.0516,0.302,0.281,0.417
9291,-0.4574,0.0,0.749,0.251
9292,-0.6808,0.0,0.231,0.769
9293,-0.296,0.16,0.307,0.533
9294,0.0,0.0,0.0,1.0
9295,0.5707,0.787,0.0,0.213
9296,-0.8399,0.0,0.428,0.572
9297,0.0,0.0,0.0,1.0
9298,-0.3182,0.213,0.228,0.558
9299,0.5267,0.254,0.0,0.746
9300,0.0,0.0,0.0,1.0
9301,0.8622,0.349,0.0,0.651
9302,0.7964,0.221,0.0,0.779
9303,0.3291,0.148,0.064,0.787
9304,-0.576,0.171,0.221,0.608
9305,-0.7096,0.0,0.228,0.772
9306,-0.4215,0.0,0.109,0.891
9307,0.765,0.342,0.094,0.564
9308,0.0,0.0,0.0,1.0
9309,0.2263,0.244,0.168,0.588
9310,0.6249,0.804,0.0,0.196
9311,0.0,0.0,0.0,1.0
9312,-0.3089,0.0,0.111,0.889
9313,0.7269,0.295,0.0,0.705
9314,0.0,0.0,0.0,1.0
9315,0.3182,1.0,0.0,0.0
9316,-0.3595,0.0,0.555,0.445
9317,0.4019,1.0,0.0,0.0
9318,-0.25,0.0,0.333,0.667
9319,0.7717,0.268,0.0,0.732
9320,0.3612,0.143,0.0,0.857
9321,0.296,0.524,0.0,0.476
9322,0.0,0.0,0.0,1.0
9323,0.0,0.0,0.0,1.0
9324,0.4588,0.5,0.0,0.5
9325,0.0,0.0,0.0,1.0
9326,0.0,0.0,0.0,1.0
9327,0.0,0.0,0.0,1.0
9328,0.296,1.0,0.0,0.0
9329,0.34,0.103,0.0,0.897
9330,0.0,0.0,0.0,1.0
9331,0.6486,0.726,0.0,0.274
9332,0.0,0.0,0.0,1.0
9333,0.7506,0.222,0.051,0.728
9334,0.0,0.0,0.0,1.0
9335,0.6369,0.512,0.0,0.488
9336,0.0,0.0,0.0,0.0
9337,-0.1027,0.231,0.25,0.519
9338,0.296,1.0,0.0,0.0
9339,0.296,1.0,0.0,0.0
9340,-0.8439,0.07,0.449,0.482
9341,-0.4767,0.0,0.608,0.392
9342,0.5859,0.23,0.123,0.648
9343,0.128,0.185,0.152,0.662
9344,0.7269,0.356,0.207,0.437
9345,0.0,0.0,0.0,1.0
9346,0.0,0.0,0.0,1.0
9347,0.4404,0.244,0.0,0.756
9348,0.5093,0.767,0.0,0.233
9349,0.0,0.0,0.0,1.0
9350,-0.4588,0.0,0.267,0.733
9351,0.5927,0.216,0.0,0.784
9352,0.0,0.0,0.0,1.0
9353,0.0,0.0,0.0,1.0
9354,0.0,0.0,0.0,1.0
9355,0.296,0.688,0.0,0.312
9356,0.0,0.0,0.0,1.0
9357,0.0,0.0,0.0,1.0
9358,0.0,0.0,0.0,1.0
9359,0.0,0.0,0.0,1.0
9360,0.0,0.0,0.0,1.0
9361,0.0,0.0,0.0,1.0
9362,-0.0516,0.414,0.443,0.143
9363,0.5719,0.198,0.0,0.802
9364,0.784,0.633,0.0,0.367
9365,0.0,0.0,0.0,1.0
9366,-0.0098,0.085,0.087,0.827
9367,0.0772,0.067,0.0,0.933
9368,0.0,0.0,0.0,1.0
9369,-0.5267,0.0,0.195,0.805
9370,0.6249,0.577,0.0,0.423
9371,0.0,0.0,0.0,0.0
9372,0.0,0.0,0.0,1.0
9373,0.0,0.0,0.0,1.0
9374,0.4767,0.437,0.0,0.563
9375,0.4019,0.273,0.147,0.58
9376,0.0,0.0,0.0,1.0
9377,0.4404,0.108,0.0,0.892
9378,0.0,0.0,0.0,1.0
9379,0.7096,0.855,0.0,0.145
9380,0.0258,0.061,0.0,0.939
9381,0.5859,0.202,0.0,0.798
9382,-0.3412,0.0,0.124,0.876
9383,0.0,0.0,0.0,1.0
9384,0.6369,1.0,0.0,0.0
9385,-0.1531,0.0,0.138,0.862
9386,0.0,0.0,0.0,1.0
9387,0.0,0.0,0.0,1.0
9388,0.7644,0.767,0.0,0.233
9389,0.0,0.0,0.0,1.0
9390,0.5994,0.494,0.0,0.506
9391,0.0,0.0,0.0,1.0
9392,0.3291,0.128,0.0,0.872
9393,0.4019,1.0,0.0,0.0
9394,0.2942,0.301,0.151,0.548
9395,0.4019,1.0,0.0,0.0
9396,0.0,0.0,0.0,1.0
9397,0.34,0.146,0.0,0.854
9398,-0.34,0.0,0.231,0.769
9399,0.3612,0.122,0.0,0.878
9400,0.4939,0.167,0.0,0.833
9401,0.5994,0.195,0.064,0.741
9402,0.7184,0.467,0.0,0.533
9403,0.0,0.0,0.0,1.0
9404,0.0,0.0,0.0,1.0
9405,0.3182,0.091,0.0,0.909
9406,0.7003,1.0,0.0,0.0
9407,0.8439,0.384,0.0,0.616
9408,-0.296,0.0,0.109,0.891
9409,0.7096,0.258,0.0,0.742
9410,0.4767,0.2,0.083,0.717
9411,-0.2023,0.084,0.111,0.805
9412,0.6808,0.259,0.0,0.741
9413,0.3291,0.127,0.081,0.792
9414,0.0,0.0,0.0,1.0
9415,-0.2263,0.0,0.068,0.932
