date,y_1d,pct 1d change QQQ,pct 1d change TSLA,y_5d,pct 5d change QQQ,pct 5d change TSLA,Predicted RF 1d all,Predicted RF 1d present,Predicted RF 5d present,Signal Predicted RF 1d all,Signal Predicted RF 1d present,Signal Predicted RF 5d present
2014-01-08,0.010673771070250915,0.002181102441157323,0.012854873511408238,0.013040044252273229,-0.007389573143000372,0.005650471109272637,0.010188557939560297,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-09,-0.021466758893740945,-0.003321712389302789,-0.024788471283043734,-0.01425707154584366,-0.0028648448807736537,-0.017121916426617312,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-10,-0.015486501325435718,0.0032177623332858563,-0.012268738992149864,-0.03329323664431283,0.007617870919849112,-0.025675365724463717,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-13,-0.029005591749567076,-0.014776974426316092,-0.043782566175883386,-0.048517397242918585,-0.0035914329574433523,-0.052108830200362166,0.0007221877467252714,-0.019702446809273556,-0.017003252627711806,1,-1,-1
2014-01-14,0.1383169689084376,0.019067901986892677,0.1573848708953305,0.07365662916967007,0.00608365931170507,0.07974028848137515,0.0007221877467252714,-0.00270859788196804,0.006819433163977031,1,-1,1
2014-01-15,0.009519963166566336,0.008214226934121216,0.017734190100687552,0.07280154100211211,0.012140277174663039,0.08494181817677515,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-16,0.04156092736787853,0.00011335587147387471,0.041674283239352405,0.14325429152197167,0.015628635439104643,0.1588829269610763,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-17,4.239247994519689e-05,-0.005657451888103515,-0.005615059408158318,0.16004591457214312,0.00664362535721108,0.1666895399293542,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-21,0.031608978947569755,0.007623997844727448,0.0392329767922972,0.238445917918424,0.029531636856251264,0.26797755477467566,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-22,0.00804343181736078,0.0025973673949997167,0.010640799212360497,0.09431952525720733,0.012891983693564146,0.10721150895077147,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-23,0.019843974964346426,-0.0033789938129791253,0.016464981151367297,0.1045857389739442,0.0012449745101723586,0.10583071348411655,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-24,-0.01835093346938721,-0.01966562567991237,-0.03801655914929958,0.03978812097981721,-0.01855638676851834,0.02123173421129887,-0.01708747870190463,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-01-27,-0.01883812505317506,-0.009684166893968005,-0.028522291947143064,0.020236909165043504,-0.022530865917895215,-0.0022939567528517113,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-28,0.05222694747732271,-0.0005821263359562234,0.05164482114136648,0.040113327904564684,-0.03049140786034621,0.009621920044218468,0.03322679523969468,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-29,-0.006942631751677753,-0.010716222284394172,-0.017658854036071925,0.02471640555528609,-0.04336560841797521,-0.018649202862689118,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-01-30,0.024942720554336214,0.018485896030725035,0.04342861658506125,0.029760948919588026,-0.022377985778286646,0.00738296314130138,0.0007221877467252714,7.71587629061426e-05,0.012272446719519782,1,0,1
2014-01-31,-0.005161819879266782,-0.002659206479573073,-0.007821026358839855,0.04442215316415543,-0.005418619434670036,0.039003533729485396,-0.0011802224766788681,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-02-03,-0.0007520692078396563,-0.02295116035245648,-0.023703229560296135,0.06290031853568079,-0.018742757279169076,0.04415756125651171,0.0007221877467252714,0.003130783220744873,0.052478430006226415,1,1,1
2014-02-04,0.0017909315955391136,0.007355855414330259,0.009146787009869373,0.012911113146269028,-0.010949018253372134,0.001962094892896893,-0.014078573911921941,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-02-05,-0.02152364304174581,-0.0025909306370552887,-0.0241145736788011,-0.0017969304739262613,-0.0028256386308586068,-0.004622569104784868,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-02-06,0.0099516861630764,0.012752127692288617,0.022703813855365018,-0.015953539431286745,-0.008439429458401482,-0.024392968889688227,0.0007221877467252714,0.0012667260817861585,-0.011364007130668792,1,1,-1
2014-02-07,0.02785037404723445,0.017838636157690546,0.045689010204924996,0.016283697169889418,0.011939615169397122,0.028223312339286544,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-02-10,0.048044178461837735,0.005727347081684542,0.05377152554352227,0.0681764940166274,0.041642242713590516,0.10981873673021791,0.03180598018097869,0.03185611521041207,0.031499181335413254,1,1,1
2014-02-11,-0.011084093075736323,0.011389369772770497,0.0003052766970341736,0.054282160164524695,0.04581304186044721,0.10009520202497191,-0.0022275068288771056,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-02-12,-0.008526384838190681,0.0019145923563956835,-0.006611792481794998,0.06928850411150278,0.05053721657640686,0.11982572068790964,0.00743933506777942,0.0020993529996345037,0.003965767636656688,1,1,1
2014-02-13,0.014648339172921744,0.00741800144506044,0.022066340617982183,0.0741236315525795,0.04500407772889914,0.11912770928147864,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-02-14,-0.009021113330060173,0.0020081696718012854,-0.0070129436582588855,0.03397339268166055,0.028751106538344118,0.06272449922000467,0.0007221877467252714,-0.010370359514612315,0.026597496492899893,1,-1,1
2014-02-18,0.02269483841037001,0.004899415046368372,0.027594253456738382,0.008420600831830159,0.027904220948585134,0.036324821780415295,0.015551698113882122,0.012436037575825922,0.009692597170103621,1,1,1
2014-02-19,-0.042516474357316536,-0.006869901555895619,-0.049386375913212155,-0.024502951562548336,0.009346796250322642,-0.015156155312225694,0.0007221877467252714,-0.024662838260980875,-0.019765713007992437,1,-1,-1
2014-02-20,0.07964562472147962,0.0046860935775916435,0.08433171829907127,0.06286627272609603,0.012138856471582304,0.07500512919767832,-0.006857723912397333,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-02-21,-0.000429380390323808,-0.0013328073786450512,-0.0017621877689688592,0.046595341536448835,0.0033470405388493774,0.04994238207529822,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-02-24,0.033068977325563916,0.005337527461553915,0.03840650478711782,0.09128613279128617,0.006680846975115395,0.09796697976640156,0.0007221877467252714,0.0208206363328661,0.06760983682321069,1,1,1
2014-02-25,0.1405502336782697,-0.0011061752118325385,0.13944405846643715,0.21681198345297606,0.0006646103277567761,0.2174765937807328,0.09293942059812008,0.0020993529996345037,0.003965767636656688,1,1,1
2014-02-26,0.021047120695179108,-0.0008858297523627323,0.02016129094281638,0.2998540917376984,0.006694081077698533,0.3065481728153969,0.016569498305874876,-0.0018614396177078795,0.05121842888044036,1,-1,1
2014-02-27,-0.00830622440910278,0.006488061232633013,-0.001818163176469767,0.1942435999023382,0.008499650184526919,0.2027432500868651,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-02-28,-0.029503233676733243,-0.001105731979737623,-0.030608965656470866,0.15925777391807427,0.008728961272400415,0.1679867351904747,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-03,0.03090398006882045,-0.007416425048775821,0.023487555020044626,0.15527410162785593,-0.004068015779025047,0.15120608584883088,0.0007221877467252714,-0.007009977356296335,0.09337296106403459,1,-1,1
2014-03-04,0.0043683108175951455,0.012713406161583674,0.017081716979178818,0.017870057754825197,0.00971058887022136,0.027580646625046557,0.0007221877467252714,-0.00765805783240348,0.018330179892071526,1,-1,1
2014-03-05,-0.011307305688743607,0.002752977049810257,-0.00855432863893335,-0.014731802028952525,0.013387988178947374,-0.0013438138500051489,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-06,0.00198667715378198,-0.0008784733581235216,0.0011082037956584578,-0.004387008919831903,0.00597095269058312,0.0015839437707512172,0.0037710492871517887,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-07,-0.021661210540793063,-0.004945902570920313,-0.026607113111713376,0.0036151191577840076,0.0021035763407688535,0.0057186954985528615,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-10,-0.030817482006724295,0.0008837058383948104,-0.029933776168329485,-0.05725849804274774,0.010483314889776052,-0.04677518315297169,-0.021774435390988608,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-03-11,-0.014243572812611238,-0.004304441716906249,-0.018548014529517487,-0.07367086405974532,-0.00649705806857559,-0.08016792212832091,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-12,0.026434661486523847,0.00376883595668831,0.030203497443212157,-0.03871906129884972,-0.0054905700942990965,-0.04420963139314882,0.020784106852055007,0.015444726661952164,-0.02474581483286788,1,1,-1
2014-03-13,-0.0011872400341620404,-0.014134340017257108,-0.015321580051419148,-0.04121043155762427,-0.01868524565933294,-0.05989567721695721,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-14,-0.021848501400189013,-0.006832234787154001,-0.028680736187343014,-0.041352853430390635,-0.020545532090151974,-0.06189838552054261,0.0007221877467252714,-0.0200284728662252,-0.025522784940811935,1,-1,-1
2014-03-17,0.0042356113865194,0.008796409806793415,0.013032021193312815,-0.007546110626510782,-0.012802241626047484,-0.020348352252558266,0.0003183515864231232,0.0020993529996345037,0.003965767636656688,0,1,1
2014-03-18,0.01382571683064704,0.012073888876921401,0.02589960570756844,0.02058142747138425,0.0034363075104117957,0.024017734981796046,0.0008108441748880919,0.007564333495970313,0.016041346571099156,1,1,1
2014-03-19,-0.012084388948907288,-0.005412698260168214,-0.0174970872090755,-0.0176542508340235,-0.005742185048646542,-0.02339643588267004,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-20,-0.0067197077615603895,0.0027763388067008066,-0.003943368954859583,-0.023423977286284203,0.011312445474894295,-0.012111531811389908,0.0017334231193778195,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-21,-0.013593835514114305,-0.012032970615026728,-0.025626806129141033,-0.01502220122419029,0.00601669479451683,-0.00900550642967346,0.0007221877467252714,-0.00801681702761276,-0.00816327711975982,1,-1,-1
2014-03-24,-0.029332765303426437,-0.008764125907453568,-0.03809689121088,-0.04752670573549245,-0.011495453272555745,-0.05902215900804819,0.0007221877467252714,-0.012009845382909003,-0.040120639748682574,1,-1,-1
2014-03-25,-0.002060825920037868,0.0032871704266839163,0.0012263445066460488,-0.061575475481954974,-0.02007754518731919,-0.08165302066927416,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-26,-0.02105221953977432,-0.012879965063949395,-0.033932184603723714,-0.0695802216924929,-0.027434709716066097,-0.09701493140855899,-0.01442988953723709,-0.008162221780528618,-0.03224248034395735,-1,-1,-1
2014-03-27,-0.0208757898570674,-0.005608018771446233,-0.026483808628513628,-0.08188272334019864,-0.0355664683608089,-0.11744919170100754,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-28,0.02240193357591513,0.001956505176639034,0.024358438752554168,-0.05026420215315197,-0.021910223625661973,-0.07217442577881394,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-03-31,-0.025580837746234875,0.007122476990142568,-0.018458360756092307,-0.04699731938005691,-0.006234314105455163,-0.053231633485512075,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-01,0.02330754359697473,0.01756562590414923,0.04087316950112396,-0.02364988458652062,0.007908634712522122,-0.015741249873998497,0.013475959582112455,-0.0010115489211671514,0.006152000979392376,1,-1,1
2014-04-02,0.0588125532294268,0.0025783669051751,0.0613909201346019,0.05768426003281446,0.0236925168327371,0.08137677686555156,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-03,-0.01329571105944538,-0.007938316789882882,-0.021234027849328263,0.06591465158122811,0.021293554764965528,0.08720820634619364,-0.015426870681400136,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-04-04,-0.031831687556250536,-0.026597828383395306,-0.05842951593964585,0.007152633209114856,-0.007811857171384995,-0.000659223962270139,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-07,-0.012699391914829716,-0.009493454220018904,-0.02219284613484862,0.019719965471584392,-0.02418139544050213,-0.004461429968917741,0.0007221877467252714,-0.01118684703308494,0.00910340834751733,1,-1,1
2014-04-08,0.029027504260671574,0.009233804881540797,0.038261309142212374,0.025211859777384826,-0.032171392111721264,-0.006959532334336438,0.018635601503340107,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-09,-0.010319154276895448,0.017141825292711355,0.0068226710158159065,-0.039901037860689985,-0.01811270889800165,-0.05801374675869164,-0.003930205053571528,7.71587629061426e-05,0.012272446719519782,-1,0,1
2014-04-10,-0.027756192441896643,-0.03097243528354643,-0.05872862772544307,-0.053188793979913496,-0.040910593942288354,-0.09409938792220185,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-11,0.009625367492456459,-0.011633319152907107,-0.0020079516604506464,-0.013649142471442222,-0.02616612070367008,-0.0398152631751123,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-14,-0.03576888649676335,0.00784660575784879,-0.027922280738914562,-0.03632350302900633,-0.009117936673567861,-0.04544143970257419,0.0007221877467252714,-0.016259175618115296,-0.01131700427705162,1,-1,-1
2014-04-15,-0.024404640333626212,0.003303157812744706,-0.02110148252088151,-0.0850777686397185,-0.014940741831268034,-0.10001851047098653,0.0007221877467252714,-0.014476046489642317,-0.05051556872567943,1,-1,-1
2014-04-16,0.013530330757546505,0.01328615783844489,0.026816488595991395,-0.06347158612876025,-0.018674794278823126,-0.08214638040758337,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-17,-0.005204190322273483,0.0002321132328544362,-0.004972077089419047,-0.042652993020113834,0.01292576189447181,-0.029727231125642017,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-21,0.02417211908486916,0.007424864662618491,0.03159698374748765,-0.029513180765244007,0.03245750627209598,0.0029443255068519747,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-22,0.06182647545168352,0.007945547948660314,0.06977202340034383,0.07118187467822534,0.03255886456115187,0.10374073923937721,0.03841650765500772,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-23,-0.03991318545027856,-0.008797046824198906,-0.04871023227447746,0.05250512737696145,0.020105825354021167,0.07261095273098261,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-24,-0.0101916727152207,0.009566619183090541,-0.0006250535321301598,0.02758430600139761,0.016361253279681964,0.04394555928107957,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-25,-0.02255199259776608,-0.015983498347695524,-0.038535490945461603,0.008847939866903576,-0.00011584147729026828,0.008732098389613308,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-04-28,-0.009953428032056788,0.003248360526137528,-0.00670506750591926,-0.024459921106292137,-0.0042610839371044484,-0.028721005043396586,0.0014341402796652426,-0.008230509904994176,-0.0274256725621614,1,-1,-1
2014-04-29,0.034385585743517355,0.007980018527421695,0.04236560427093905,-0.0493771069419533,-0.00422703081111786,-0.05360413775307116,-0.003690612946258735,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-04-30,0.002049077905618591,0.0026387301707846422,0.004687808076403233,-0.007742275051847103,0.007261471696659694,-0.00048080335518740913,-0.004330710752095387,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-05-01,-0.003744716647391622,0.002975134624563225,-0.0007695820228283967,-0.0013103902082884922,0.0006850375011031584,-0.0006253527071853338,-0.006229010529251399,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-05-02,0.017133764055263456,-0.0018254852736784288,0.015308278781585027,0.04025857685571865,0.015082877191925803,0.055341454047644456,0.0007221877467252714,0.009369717916133447,0.025111762587691242,1,1,1
2014-05-05,0.021767898063059118,0.005257833554507485,0.027025731617566606,0.07406320518320464,0.017116054362738664,0.0911792595459433,0.017073032946095024,0.025688347444972223,0.06842202575853805,1,1,1
2014-05-06,-0.030110492327772083,-0.012962250733928982,-0.04307274306170106,0.005755890623403093,-0.004016029497044271,0.0017398611263588215,0.0007221877467252714,-0.021052106753600364,-0.0034601990400387806,1,-1,-1
2014-05-07,-0.02572914574678797,-0.0028795185552621394,-0.028608664302050113,-0.02196126075842264,-0.009497652250091804,-0.031458913008514444,0.0007221877467252714,-0.01414764732646805,-0.015474039990973892,1,-1,-1
2014-05-08,-0.11211285807672,-0.0009241893874157858,-0.11303704746413579,-0.12692982638113934,-0.013348485092471774,-0.14027831147361114,-0.006857723912397333,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-05-09,0.01684934373233693,0.0037005524095941045,0.020549896141931034,-0.12795368303393995,-0.007886240393575883,-0.13583992342751583,-0.004393964157055782,0.0021925519592279567,0.006815620968974266,-1,1,1
2014-05-12,-0.003251354055634925,0.01647417990997302,0.013222825854338094,-0.1506374141196568,0.0031834485760902087,-0.1474539655435666,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-13,0.02904854615212815,0.0006802523452111853,0.029728798497339337,-0.09964269756963684,0.01704911206901949,-0.08259358550061735,0.01807097140052589,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-14,0.007629182023825344,-0.005210191428068778,0.002418990595756565,-0.06796214560547031,0.01467185794585002,-0.053290287659620295,0.0007221877467252714,-0.0018614396177078795,0.05121842888044036,1,-1,1
2014-05-15,-0.002793432122626393,-0.007856081014184557,-0.01064951313681095,0.04836242274735248,0.007631756202519657,0.05599417894987213,0.0025124160083085305,-0.004975668782668243,0.026739025934357473,1,-1,1
2014-05-16,0.009207265935741171,0.006541230632720163,0.015748496568461334,0.04054246347946644,0.010483560537889458,0.0510260240173559,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-19,0.01669295487289779,0.00695494196061075,0.02364789683350854,0.060819628410994316,0.0010204244870251067,0.061840052898019415,0.0007221877467252714,0.006675585501013243,0.036351735315505576,1,1,1
2014-05-20,-0.0004053242033107418,-0.0036233651070060047,-0.0040286893103167465,0.03031452125182676,-0.0032846559407657683,0.027029865311060997,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-21,0.011703928211535208,0.009545380215908228,0.021249308427443436,0.03482301851743963,0.011499476889294202,0.04632249540673383,0.0007221877467252714,0.007560940476108689,0.027526809587145463,1,1,1
2014-05-22,0.022834880811233527,0.00439004690173439,0.027224927712967917,0.06239343359522609,0.023984512319974005,0.0863779459152001,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-23,0.004527174712306571,0.007284552260169441,0.011811726972476011,0.0574267198037246,0.024740715653742917,0.08216743545746752,0.0031329717718096054,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-27,0.00808905562054507,0.012460901181181816,0.020549956801726887,0.04854846725122286,0.030343926241361396,0.07889239349258426,0.007810387259772135,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-28,-0.003162612404906784,-0.003076750831318198,-0.006239363236224982,0.045588491555693215,0.03090917504309809,0.07649766659879131,0.001555704418436082,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-29,-0.0063930795689342,0.006393079568934201,0.0,0.026408630117651155,0.02769016604841079,0.054098796166061947,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-05-30,-0.011858102628355738,0.00010963713041789447,-0.011748465497937843,-0.00920466230012651,0.023310458142892454,0.014105795842765945,-0.002626717459759136,0.0063912140776367235,0.002567580057684797,-1,1,1
2014-06-02,-0.013790447531569106,-0.000985559956451998,-0.014776007488021103,-0.027450989046303387,0.014908768369833902,-0.012542220676469484,0.0007221877467252714,-0.008189635627429368,-0.0034042504523308296,1,-1,-1
2014-06-03,0.0016109441394326351,-0.0004384884163383118,0.0011724557230945454,-0.033269581638398334,0.0019781914024976643,-0.03129139023590055,0.001490676148611314,-0.0007348668358186723,-0.021602130904183517,1,-1,-1
2014-06-04,-0.008364300737227381,0.0037288310505207978,-0.004635469686706806,-0.038546211027565724,0.008818281280121631,-0.029727929747444093,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-05,0.0058521674934191035,0.008413255508518791,0.014265423001937894,-0.02672991366931532,0.01084332543098987,-0.01588658823832545,0.0006184148400236126,0.0023816453708191665,-0.0011148634827177412,1,1,-1
2014-06-06,0.00039510354565996936,0.005743074225681211,0.00613817777134118,-0.014612065475056113,0.01653722345533204,0.0019251579802759267,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-09,-0.012984370240321395,-0.0007543676110622899,-0.013738737851383687,-0.013792459889125476,0.01677247093069001,0.0029800110415645342,0.0007221877467252714,-0.0010115489211671514,0.006152000979392376,1,-1,1
2014-06-10,-0.01638606896915673,0.001725283177942405,-0.014660785791214326,-0.031855315863543066,0.018973499446644837,-0.01288181641689834,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-11,0.010942165850952978,-0.00021547449089354132,0.010726691360059437,-0.01261621469610219,0.014969287655482777,0.0023530729593805866,0.0007221877467252714,0.003150558585567812,-0.008832637267435073,1,1,-1
2014-06-12,0.004396579200237728,-0.009042797147299275,-0.004646217947061548,-0.013736201804225634,-0.0026002526421780026,-0.016336454446403637,-0.013724056929051844,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-06-13,0.011316172546372629,0.002933086776857996,0.014249259323230623,-0.0030196250226333103,-0.005386929322693801,-0.00840655434532711,-0.006966485392189244,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-06-16,0.08725461364946119,0.0008667034060811929,0.08812131705554238,0.09777757670948783,-0.0037733736864361545,0.09400420302305168,0.057302525978505735,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-17,0.03089118691731252,0.0005410449726623856,0.031432231889974904,0.15013155336052608,-0.00495111138739035,0.14518044197313573,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-18,-0.02526459914264878,0.005624597100854611,-0.01964000204179417,0.10991286633995667,0.0008612977853041937,0.11077416412526087,-0.013846738490857475,-0.01649555676928314,0.07322997333899947,-1,-1,1
2014-06-19,0.0035951786716444945,-0.0006452211276196662,0.0029499575440248282,0.10990838254554558,0.009342803151138446,0.11925118569668403,0.0007221877467252714,7.71587629061426e-05,0.012272446719519782,1,0,1
2014-06-20,0.006725911599069434,0.0011761170449053893,0.007902028643974823,0.10467224219691597,0.007574604676402696,0.11224684687331865,0.005276087776825751,0.005109353055335644,0.0670964938366087,1,1,1
2014-06-23,0.0330175191625357,0.00021565738921314193,0.033233176551748844,0.049222546161743486,0.0069191952888791874,0.05614174145062267,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-24,-0.018927115891903882,-0.0009700310451783434,-0.019897146937082222,-0.0018157964171581218,0.005398486612758768,0.0035826901956006463,0.0007221877467252714,-0.008015173721561065,0.0038749107250582436,1,-1,1
2014-06-25,0.012517038667617886,0.006364646322721601,0.018881684990339487,0.036878506550003916,0.00613836943765067,0.04301687598765458,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-26,-0.005981561603386365,0.0005360082001188982,-0.005445553403267467,0.02695835526764334,0.007327616914992063,0.034285972182635405,0.0007221877467252714,-0.004665809023436535,0.0340799848841295,1,-1,1
2014-06-27,0.010293301896311169,0.004392635252663757,0.014685937148974926,0.030683565390415387,0.010563898290289586,0.04124746368070498,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-06-30,0.0024763598011525727,0.0017067064121525366,0.004183066213305109,-9.834795295415866e-05,0.0120703737208947,0.011972025767940542,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-01,-0.012384284439753923,0.010967955355619896,-0.001416329084134027,0.006889581237395248,0.024164187453801222,0.03105376869119647,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-02,-0.044610109477478455,0.001685058444047316,-0.04292505103343114,-0.05089317417810724,0.019401831845529793,-0.03149134233257744,-0.00023642385817086497,0.0020993529996345037,0.003965767636656688,0,1,1
2014-07-03,-0.0070938745611975875,0.006309253728092878,-0.00078462083310471,-0.05223640818181696,0.025283936056349487,-0.026952472125467475,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-07,-0.025715693748392218,-0.0030301518922282167,-0.028745845640620438,-0.0863087540976113,0.017706755426675658,-0.06860199867093564,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-08,-0.004069881808499876,-0.01205340695521595,-0.016123288763715826,-0.09116336578174034,0.003726854683507641,-0.0874365110982327,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-09,0.01078724502058237,0.00742611944512972,0.01821336446571209,-0.0697081496169425,0.00021038732229339274,-0.0694977622946491,0.0007221877467252714,0.00805536562845782,-0.039270571710740984,1,1,-1
2014-07-10,-0.012980032791292784,-0.0031591501322162374,-0.01613918292350902,-0.03882890087072044,-0.004626689656633265,-0.043455590527353705,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-11,-0.012504517123477554,0.006444213407789334,-0.00606030371568822,-0.04401278149933452,-0.004493196634836494,-0.04850597813417101,0.003143744275330464,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-14,0.033305559368136166,0.005982954900559445,0.03928851426869562,0.013637541553104926,0.004506683500662856,0.018144225053767782,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-15,-0.027963916912600584,-0.0034432242780612077,-0.03140714119066179,-0.010933140975267321,0.013261191189897437,0.0023280502146301174,-0.017200093817804206,0.0020993529996345037,0.003965767636656688,-1,1,1
2014-07-16,-0.014999906311654043,0.003978839829462233,-0.01102106648219181,-0.03624423429192936,0.009793944726544268,-0.026450289565385088,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-17,0.005139843743655614,-0.013244406782864093,-0.008104563039208479,-0.01807751328596474,-0.00042236121455774267,-0.018499874500522484,0.0007221877467252714,-0.0043999131227633465,0.007965620600817715,1,-1,1
2014-07-18,0.005595614660112602,0.015852847436072404,0.021448462096185006,-0.0002574737812899297,0.00892208138931383,0.0086646076080239,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-21,0.0036117657566745454,-0.0012483422558551283,0.002363423500819417,-0.028842097156931423,0.0016696569395222571,-0.027172440217409166,0.0007221877467252714,0.0029470237153218005,-0.006158626117831969,1,1,-1
2014-07-22,-0.010706906288705187,0.006353924169038461,-0.004352982119666726,-0.011517070115638184,0.011517070115638184,0.0,0.0037926551460153455,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-23,0.0068349470771409395,0.006417642584226835,0.013252589661367775,0.010569974682040906,0.01397418426906838,0.024544158951109285,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-24,0.0058507922007818855,-0.0011314996643109199,0.004719292536470965,0.011368905092342896,0.02642121289407795,0.037790117986420846,0.00570242773502499,0.0020993529996345037,0.003965767636656688,1,1,1
2014-07-25,0.004046847247667351,-0.003912631474779937,0.00013421577288741382,0.009684770445152369,0.006450104983799498,0.016134875428951867,0.0007221877467252714,0.0020993529996345037,0.003965767636656688,1,1,1
