date,TSLA,QQQ,earnings flag
2015-11-17,42.79999923706055,106.53101348876953,0
2015-11-18,44.2140007019043,108.5758285522461,0
2015-11-19,44.36000061035156,108.65229034423828,0
2015-11-20,44.00199890136719,109.3880386352539,0
2015-11-23,43.54999923706055,109.07271575927734,0
2015-11-24,43.650001525878906,108.97714233398438,0
2015-11-25,45.928001403808594,109.07271575927734,0
2015-11-27,46.321998596191406,109.22560119628906,0
2015-11-30,46.051998138427734,108.94849395751953,0
2015-12-01,47.4379997253418,110.03778076171875,0
2015-12-02,46.39799880981445,109.35935974121094,0
2015-12-03,46.54199981689453,107.50565338134766,0
2015-12-04,46.07600021362305,110.01866149902344,0
2015-12-07,46.22600173950195,109.52180480957031,0
2015-12-08,45.34400177001953,109.53135681152344,0
2015-12-09,44.90399932861328,107.86875915527344,0
2015-12-10,45.41400146484375,108.35608673095703,0
2015-12-11,43.40399932861328,105.86215209960938,0
2015-12-14,43.715999603271484,106.664794921875,0
2015-12-15,44.21799850463867,107.31452941894531,0
2015-12-16,46.902000427246094,108.91027069091797,0
2015-12-17,46.678001403808594,107.3241195678711,0
2015-12-18,46.09199905395508,105.265380859375,0
2015-12-21,46.512001037597656,106.43468475341797,0
2015-12-22,45.9900016784668,107.13434600830078,0
2015-12-23,45.939998626708984,107.92981719970703,0
2015-12-24,46.11399841308594,107.9106674194336,0
2015-12-28,45.790000915527344,107.85316467285156,0
2015-12-29,47.4379997253418,109.54960632324219,0
2015-12-30,47.61800003051758,108.56238555908203,0
2015-12-31,48.00199890136719,107.21101379394531,0
2016-01-04,44.68199920654297,104.9490966796875,0
2016-01-05,44.68600082397461,104.76699829101562,0
2016-01-06,43.80799865722656,103.76063537597656,0
2016-01-07,43.130001068115234,100.51152801513672,0
2016-01-08,42.20000076293945,99.68727111816406,0
2016-01-11,41.56999969482422,99.99397277832031,0
2016-01-12,41.99399948120117,101.15367889404297,0
2016-01-13,40.0620002746582,97.66495513916016,0
2016-01-14,41.236000061035156,99.7447738647461,0
2016-01-15,40.99800109863281,96.64900207519531,0
2016-01-19,40.944000244140625,96.85986328125,0
2016-01-20,39.7400016784668,96.562744140625,0
2016-01-21,39.99399948120117,96.65858459472656,0
2016-01-22,40.5099983215332,99.45722198486328,0
2016-01-25,39.2760009765625,97.98125457763672,0
2016-01-26,38.71200180053711,98.86300659179688,0
2016-01-27,37.61399841308594,96.39982604980469,0
2016-01-28,37.939998626708984,97.76079559326172,0
2016-01-29,38.2400016784668,99.80227661132812,0
2016-02-01,39.38800048828125,100.07063293457031,0
2016-02-02,36.555999755859375,97.9045639038086,0
2016-02-03,34.69599914550781,97.43492889404297,0
2016-02-04,35.066001892089844,97.42534637451172,0
2016-02-05,32.52000045776367,94.04205322265625,0
2016-02-08,29.597999572753906,92.60441589355469,0
2016-02-09,29.649999618530273,92.31685638427734,0
2016-02-10,28.733999252319336,92.67147827148438,1
2016-02-11,30.0939998626709,92.53730773925781,0
2016-02-12,30.20800018310547,93.9461898803711,0
2016-02-16,31.034000396728516,96.06436920166016,0
2016-02-17,33.736000061035156,98.24000549316406,0
2016-02-18,33.354000091552734,97.11865234375,0
2016-02-19,33.316001892089844,97.40616607666016,0
2016-02-22,35.54800033569336,98.98758697509766,0
2016-02-23,35.44200134277344,97.35826873779297,0
2016-02-24,35.79999923706055,98.28791809082031,0
2016-02-25,37.486000061035156,99.2559585571289,0
2016-02-26,38.06800079345703,99.13137817382812,0
2016-02-29,38.38600158691406,98.24000549316406,0
2016-03-01,37.27000045776367,101.3932876586914,0
2016-03-02,37.667999267578125,101.4316177368164,0
2016-03-03,39.14799880981445,101.23993682861328,0
2016-03-04,40.20800018310547,101.27826690673828,0
2016-03-07,41.05799865722656,100.6552734375,0
2016-03-08,40.52000045776367,99.82145690917969,0
2016-03-09,41.74399948120117,100.46359252929688,0
2016-03-10,41.0359992980957,100.31025695800781,0
2016-03-11,41.5,102.06417846679688,0
2016-03-14,43.029998779296875,102.23670196533203,0
2016-03-15,43.667999267578125,102.1983642578125,0
2016-03-16,44.38600158691406,103.10888671875,0
2016-03-17,45.2760009765625,103.05137634277344,0
2016-03-18,46.54800033569336,103.212890625,0
2016-03-21,47.66400146484375,103.61663055419922,0
2016-03-22,46.847999572753906,103.93384552001953,0
2016-03-23,44.51599884033203,103.07830047607422,0
2016-03-24,45.54999923706055,103.10711669921875,0
2016-03-28,46.051998138427734,102.96294403076172,0
2016-03-29,46.0260009765625,104.61634826660156,0
2016-03-30,45.37799835205078,105.12583923339844,0
2016-03-31,45.95399856567383,104.97201538085938,0
2016-04-01,47.518001556396484,106.08711242675781,0
2016-04-04,49.39799880981445,105.68336486816406,0
2016-04-05,51.09400177001953,104.6644058227539,0
2016-04-06,53.08399963378906,106.38508605957031,0
2016-04-07,51.439998626708984,104.85668182373047,0
2016-04-08,50.013999938964844,104.7797622680664,0
2016-04-11,49.98400115966797,104.3952407836914,0
2016-04-12,49.56399917602539,105.27001953125,0
2016-04-13,50.90599822998047,106.61582946777344,0
2016-04-14,50.37200164794922,106.62541961669922,0
2016-04-15,50.902000427246094,106.35625457763672,0
2016-04-18,50.7760009765625,106.9234390258789,0
2016-04-19,49.4739990234375,106.26979064941406,0
2016-04-20,49.99399948120117,106.35625457763672,0
2016-04-21,49.65800094604492,106.36589050292969,0
2016-04-22,50.75,104.76052856445312,0
2016-04-25,50.36399841308594,104.76052856445312,0
2016-04-26,50.74800109863281,104.25105285644531,0
2016-04-27,50.29399871826172,103.41474151611328,0
2016-04-28,49.54199981689453,102.1650619506836,0
2016-04-29,48.152000427246094,101.62675476074219,0
2016-05-02,48.36000061035156,102.58805847167969,0
2016-05-03,46.4640007019043,101.63639831542969,0
2016-05-04,44.512001037597656,100.98270416259766,1
2016-05-05,42.305999755859375,100.95384979248047,0
2016-05-06,42.986000061035156,101.49217224121094,0
2016-05-09,41.784000396728516,101.78054809570312,0
2016-05-10,41.737998962402344,103.17443084716797,0
2016-05-11,41.79199981689453,102.2419662475586,0
2016-05-12,41.45600128173828,101.79016876220703,0
2016-05-13,41.52199935913086,101.41527557373047,0
2016-05-16,41.65800094604492,102.68417358398438,0
2016-05-17,40.93199920654297,101.39604949951172,0
2016-05-18,42.23400115966797,101.7613296508789,0
2016-05-19,43.04199981689453,101.2326431274414,0
2016-05-20,44.055999755859375,102.34774017333984,0
2016-05-23,43.24399948120117,102.21314239501953,0
2016-05-24,43.582000732421875,104.26068115234375,0
2016-05-25,43.91600036621094,105.0104751586914,0
2016-05-26,45.02399826049805,105.31806945800781,0
2016-05-27,44.608001708984375,105.86602783203125,0
2016-05-31,44.645999908447266,106.06786346435547,0
2016-06-01,43.9119987487793,106.0775146484375,0
2016-06-02,43.79199981689453,106.29859161376953,0
2016-06-03,43.79800033569336,105.7987289428711,0
2016-06-06,44.13600158691406,106.18324279785156,0
2016-06-07,46.46799850463867,105.91407775878906,0
2016-06-08,47.104000091552734,106.09672546386719,0
2016-06-09,45.87200164794922,105.92369079589844,0
2016-06-10,43.757999420166016,104.72209167480469,0
2016-06-13,43.57400131225586,103.84732818603516,0
2016-06-14,42.992000579833984,103.84732818603516,0
2016-06-15,43.540000915527344,103.54933166503906,0
2016-06-16,43.58599853515625,103.85694885253906,0
2016-06-17,43.09400177001953,102.63959503173828,0
2016-06-20,43.939998626708984,103.28535461425781,0
2016-06-21,43.922000885009766,103.61307525634766,0
2016-06-22,39.332000732421875,103.36249542236328,0
2016-06-23,39.279998779296875,104.83715057373047,0
2016-06-24,38.630001068115234,100.5191421508789,0
2016-06-27,39.709999084472656,98.52400207519531,0
2016-06-28,40.358001708984375,100.6830062866211,0
2016-06-29,42.03799819946289,102.46610260009766,0
2016-06-30,42.45600128173828,103.65161895751953,0
2016-07-01,43.29999923706055,104.17210388183594,0
2016-07-05,42.79600143432617,103.53598022460938,0
2016-07-06,42.88800048828125,104.3841552734375,0
2016-07-07,43.1879997253418,104.69258880615234,0
2016-07-08,43.35599899291992,106.31184387207031,0
2016-07-11,44.95600128173828,106.9190673828125,0
2016-07-12,44.93000030517578,107.45881652832031,0
2016-07-13,44.50600051879883,107.19857025146484,0
2016-07-14,44.305999755859375,107.93108367919922,0
2016-07-15,44.08000183105469,107.75759887695312,0
2016-07-18,45.25,108.47085571289062,0
2016-07-19,45.051998138427734,108.07566833496094,0
2016-07-20,45.672000885009766,109.33830261230469,0
2016-07-21,44.099998474121094,109.08769989013672,0
2016-07-22,44.45399856567383,109.54071044921875,0
2016-07-25,46.00199890136719,109.55036163330078,0
2016-07-26,45.902000427246094,109.67565155029297,0
2016-07-27,45.698001861572266,110.43709564208984,0
2016-07-28,46.12200164794922,110.8226318359375,0
2016-07-29,46.95800018310547,111.06359100341797,0
2016-08-01,46.00199890136719,111.65151977539062,0
2016-08-02,45.439998626708984,110.80333709716797,0
2016-08-03,45.15800094604492,111.16960906982422,1
2016-08-04,46.12200164794922,111.48767852783203,0
2016-08-05,46.00600051879883,112.55753326416016,0
2016-08-08,45.231998443603516,112.43224334716797,0
2016-08-09,45.816001892089844,112.6924819946289,0
2016-08-10,45.130001068115234,112.4033203125,0
2016-08-11,44.981998443603516,112.88526153564453,0
2016-08-12,45.12200164794922,112.96234893798828,0
2016-08-15,45.11800003051758,113.44426727294922,0
2016-08-16,44.72200012207031,112.81777954101562,0
2016-08-17,44.64799880981445,113.02017974853516,0
2016-08-18,44.70199966430664,113.0490951538086,0
2016-08-19,45.0,113.02017974853516,0
2016-08-22,44.58599853515625,113.10693359375,0
2016-08-23,44.96799850463867,113.30934143066406,0
2016-08-24,44.52399826049805,112.57681274414062,0
2016-08-25,44.19200134277344,112.39369201660156,0
2016-08-26,43.99800109863281,112.55753326416016,0
2016-08-29,43.040000915527344,112.71176147460938,0
2016-08-30,42.268001556396484,112.34549713134766,0
2016-08-31,42.402000427246094,112.22982788085938,0
2016-09-01,40.15399932861328,112.51898193359375,0
2016-09-02,39.555999755859375,112.88526153564453,0
2016-09-06,40.566001892089844,113.58885955810547,0
2016-09-07,40.34199905395508,113.65633392333984,0
2016-09-08,39.47200012207031,112.99126434326172,0
2016-09-09,38.89400100708008,110.14794921875,0
2016-09-12,39.65999984741211,112.12382507324219,0
2016-09-13,39.209999084472656,111.12141418457031,0
2016-09-14,39.28200149536133,111.65151977539062,0
2016-09-15,40.08399963378906,113.3864517211914,0
2016-09-16,41.08000183105469,113.33233642578125,0
2016-09-19,41.268001556396484,112.83956146240234,0
2016-09-20,40.928001403808594,113.0521240234375,0
2016-09-21,41.04399871826172,114.16331481933594,0
2016-09-22,41.2859992980957,115.07158660888672,0
2016-09-23,41.4900016784668,114.33724212646484,0
2016-09-26,41.79800033569336,113.38064575195312,0
2016-09-27,41.1619987487793,114.50150299072266,0
2016-09-28,41.25400161743164,114.69474792480469,0
2016-09-29,40.13999938964844,113.86377716064453,0
2016-09-30,40.805999755859375,114.7140884399414,0
2016-10-03,42.7400016784668,114.54983520507812,0
2016-10-04,42.28200149536133,114.37590026855469,0
2016-10-05,41.69200134277344,114.78172302246094,0
2016-10-06,40.20000076293945,114.7237548828125,0
2016-10-07,39.321998596191406,114.4725112915039,0
2016-10-10,40.189998626708984,115.19721221923828,0
2016-10-11,40.02000045776367,113.55458068847656,0
2016-10-12,40.301998138427734,113.45793914794922,0
2016-10-13,40.04800033569336,113.0521240234375,0
2016-10-14,39.301998138427734,113.1873779296875,0
2016-10-17,38.79199981689453,112.87820434570312,0
2016-10-18,39.81999969482422,113.88310241699219,0
2016-10-19,40.71200180053711,113.87344360351562,0
2016-10-20,39.81999969482422,113.7381591796875,0
2016-10-21,40.018001556396484,114.16331481933594,0
2016-10-24,40.551998138427734,115.535400390625,0
2016-10-25,40.46799850463867,115.168212890625,0
2016-10-26,40.448001861572266,114.38555908203125,1
2016-10-27,40.801998138427734,113.86377716064453,0
2016-10-28,39.99399948120117,113.14873504638672,0
2016-10-31,39.54600143432617,113.04246520996094,0
2016-11-01,38.15800094604492,112.19215393066406,0
2016-11-02,37.604000091552734,111.29352569580078,0
2016-11-03,37.48400115966797,110.20166778564453,0
2016-11-04,38.11199951171875,109.81515502929688,0
2016-11-07,38.641998291015625,112.42404174804688,0
2016-11-08,38.987998962402344,113.15840911865234,0
2016-11-09,38.012001037597656,113.68018341064453,0
2016-11-10,37.06999969482422,111.84429168701172,0
2016-11-11,37.71200180053711,111.89262390136719,0
2016-11-14,36.290000915527344,110.76209259033203,0
2016-11-15,36.75400161743164,112.29842376708984,0
2016-11-16,36.7859992980957,112.96516418457031,0
2016-11-17,37.731998443603516,113.78649139404297,0
2016-11-18,37.00400161743164,113.36132049560547,0
2016-11-21,36.90399932861328,114.54016876220703,0
2016-11-22,38.23400115966797,114.88801574707031,0
2016-11-23,38.62799835205078,114.4241943359375,0
2016-11-25,39.33000183105469,114.7913818359375,0
2016-11-28,39.2239990234375,114.53047943115234,0
2016-11-29,37.91400146484375,114.92666625976562,0
2016-11-30,37.880001068115234,113.53524017333984,0
2016-12-01,36.375999450683594,111.57373809814453,0
2016-12-02,36.29399871826172,111.79598999023438,0
2016-12-05,37.36000061035156,112.66561126708984,0
2016-12-06,37.16999816894531,112.93616485595703,0
2016-12-07,38.630001068115234,114.36621856689453,0
2016-12-08,38.45800018310547,114.56914520263672,0
2016-12-09,38.43600082397461,115.46776580810547,0
2016-12-12,38.486000061035156,114.94599151611328,0
2016-12-13,39.630001068115234,116.39537811279297,0
2016-12-14,39.737998962402344,116.15381622314453,0
2016-12-15,39.51599884033203,116.33738708496094,0
2016-12-16,40.49800109863281,115.9061508178711,0
2016-12-19,40.54600143432617,116.3810043334961,0
2016-12-20,41.757999420166016,116.8268051147461,0
2016-12-21,41.540000915527344,116.73957824707031,0
2016-12-22,41.689998626708984,116.41008758544922,0
2016-12-23,42.667999267578125,116.48762512207031,0
2016-12-27,43.90599822998047,117.08846282958984,0
2016-12-28,43.948001861572266,116.17750549316406,0
2016-12-29,42.93600082397461,116.01274871826172,0
2016-12-30,42.737998962402344,114.82073211669922,0
2017-01-03,43.39799880981445,115.84799194335938,0
2017-01-04,45.39799880981445,116.47792053222656,0
2017-01-05,45.349998474121094,117.13693237304688,0
2017-01-06,45.801998138427734,118.16419219970703,0
2017-01-09,46.25600051879883,118.55181884765625,0
2017-01-10,45.9739990234375,118.81348419189453,0
2017-01-11,45.94599914550781,119.13329315185547,0
2017-01-12,45.917999267578125,118.94915771484375,0
