date,y_1d,pct 1d change QQQ,pct 1d change TSLA,y_5d,pct 5d change QQQ,pct 5d change TSLA,Predicted RF 1d all,Predicted RF 1d present,Predicted RF 5d present,Signal Predicted RF 1d present,Signal Predicted RF 5d present,Friday Buys
9/21/20,0.013976361,0.00239822,0.016374581,0.098747231,-0.027802043,0.070945188,0.008675327,0.009466222,0.068093695,1,1,0
9/22/20,-0.074565721,0.01857871,-0.055987011,-0.03318448,-0.023579123,-0.056763603,0.013415694,0.004544735,0.03233249,1,1,0
9/23/20,-0.072876647,-0.030534296,-0.103410943,-0.100935695,-0.038053853,-0.138989549,0.006125501,-0.00063565,0.036790707,0,1,0
9/24/20,0.014877886,0.004656301,0.019534187,-0.065932073,-0.018237648,-0.08416972,0.009354861,0.008852842,0.022597216,1,1,0
9/25/20,0.027165137,0.023248714,0.050413851,-0.09630305,0.017574116,-0.078728934,0.021195349,0.0194943,-0.055971841,1,0,1
9/28/20,0.013256681,0.020768988,0.034025669,-0.098952491,0.036223009,-0.062729481,0.0123985,0.024855453,-0.011754699,1,0,0
9/29/20,-0.0005476,-0.004509391,-0.005056992,-0.024898187,0.012734966,-0.012163222,0.006503659,-0.003146646,-0.011615097,0,0,0
9/30/20,0.016870179,0.006849015,0.023719193,0.07611844,0.051786771,0.127905212,0.011918139,0.012819783,0.053775923,1,1,0
10/1/20,0.028765241,0.015872398,0.044637639,0.092147989,0.063529037,0.155677026,0.01972355,0.014897035,0.061634198,1,1,0
10/2/20,-0.045659556,-0.028131071,-0.073790626,0.008899195,0.01012668,0.019025875,-0.025581179,-0.030328286,0.016023393,0,1,1
10/5/20,0.004186291,0.02132624,0.025512531,-4.19E-05,0.010678123,0.010636231,0.001650657,0.012812607,0.014166355,1,1,0
10/6/20,-0.00963851,-0.017846883,-0.027485393,-0.009283083,-0.00286285,-0.012145933,-0.002307263,0.002507796,-0.017116114,1,0,0
10/7/20,0.010045287,0.017298972,0.027344259,-0.016134177,0.007486309,-0.008647868,0.010834591,0.003342281,-0.011529283,1,0,0
10/8/20,-0.003865096,0.005322951,0.001457855,-0.046649061,-0.002976051,-0.049625112,-0.004531547,0.001419343,-0.021738791,1,0,0
10/9/20,0.003690521,0.015280145,0.018970667,0.003997611,0.041558784,0.045556395,-0.003037112,-0.005273871,0.013614237,0,1,1
10/12/20,-0.011746085,0.030870481,0.019124396,-0.012248694,0.051292097,0.039043402,0.003787882,0.002062389,-0.005415735,1,0,0
10/13/20,0.009868911,-3.39E-05,0.009834968,0.008557829,0.070358984,0.078916813,0.009967907,0.013531163,0.024394418,1,1,0
10/14/20,0.041152247,-0.008352529,0.032799718,0.041276576,0.043369558,0.084646135,0.025648119,0.029887485,0.041139608,1,1,0
10/15/20,-0.020212933,-0.006710941,-0.026923874,0.023026574,0.030880241,0.053906815,-0.006309722,-0.00455322,0.027249043,0,1,0
10/16/20,-0.01503683,-0.005480884,-0.020517714,0.003264335,0.009800212,0.013064547,-0.012326881,-0.008349444,0.004565848,0,1,1
10/19/20,-0.00378069,-0.016325359,-0.020106049,0.010498349,-0.036430978,-0.025932628,0.009802099,0.022709885,0.068016562,1,1,0
10/20/20,-0.022784028,0.002149475,-0.020634553,-0.020995909,-0.034327032,-0.055322941,-0.018114987,-0.01604258,-0.016394724,0,0,0
10/21/20,0.002432573,-0.00077354,0.001659033,-0.056860016,-0.026946562,-0.083806577,0.000722188,0.000958556,-0.026874029,1,0,0
10/22/20,0.007488315,-3.52E-05,0.007453137,-0.031032329,-0.0204068,-0.051439129,0.035389998,-0.010125815,-0.000722675,0,0,0
10/23/20,-0.014089253,0.001970595,-0.012118658,-0.03023807,-0.013067154,-0.043305224,0.002269223,0.003088016,0.036418329,1,1,1
10/26/20,0.014164015,-0.014996115,-0.0008321,-0.012754082,-0.011733507,-0.024487589,0.014266314,0.008481195,-0.031121572,1,0,0
10/27/20,0.002660884,0.007808313,0.010469197,0.012646853,-0.006153062,0.006493791,0.005744062,0.002099353,0.003965768,1,1,0
10/28/20,-0.004952209,-0.038986766,-0.043938975,0.004836253,-0.04416056,-0.039324307,-0.00066899,0.008790268,0.024156591,1,1,0
10/29/20,-0.005639746,0.017486448,0.011846701,-0.007722632,-0.02741211,-0.035134742,0.020372436,-0.013981526,-0.017672143,0,0,0
10/30/20,-0.030110203,-0.025362812,-0.055473015,-0.023535043,-0.053943967,-0.07747901,-0.016106335,-0.019145558,-0.01852552,0,0,1
11/2/20,0.02990844,0.002227425,0.032135865,-0.009638583,-0.03740146,-0.047040043,0.023058391,0.018192571,0.001668845,1,1,0
11/3/20,0.041103,0.017297498,0.058400498,0.02650128,-0.028337955,-0.001836674,0.034632168,0.029314845,0.019584734,1,1,0
11/4/20,-0.051527028,0.044638651,-0.006888377,-0.01936857,0.0562141,0.036845531,-0.039230945,-0.026811543,0.004450058,0,1,0
11/5/20,0.014572351,0.026070874,0.040643225,0.001228237,0.065125268,0.066353505,0.010608785,-0.004211233,0.012087914,0,1,0
11/6/20,-0.019327834,0.000747213,-0.018580621,0.014344915,0.093659422,0.108004337,-0.010048425,-0.011490925,0.015699328,0,1,1
11/9/20,0.000222091,-0.020433749,-0.020211658,-0.017121954,0.068930897,0.051808942,0.001954583,0.010667652,0.005367164,1,1,0
11/10/20,-0.007960235,-0.017914579,-0.025874814,-0.063873131,0.031931615,-0.031941516,0.006897075,0.005537116,0.014040758,1,1,0
11/11/20,-0.005871843,0.022369601,0.016497758,-0.019078788,0.009933446,-0.009145342,-0.006230196,-0.00112272,-0.007023326,0,0,0
11/12/20,-0.008180117,-0.004693555,-0.012873673,-0.039754637,-0.020347139,-0.060101775,-0.003582546,0.006237324,0.005823397,1,1,0
11/13/20,-0.01668979,0.008772533,-0.007917257,-0.037398568,-0.012490981,-0.049889549,-0.006853246,-0.012842519,-0.022161056,0,0,1
11/16/20,-0.008806268,0.007802587,-0.001003681,-0.047237693,0.015974309,-0.031263384,0.008399156,-0.022883766,-0.021450929,0,0,0
11/17/20,0.085310707,-0.00317199,0.082138718,0.044927028,0.031225621,0.076152649,0.008567971,-0.006715529,-0.006824621,0,0,0
11/18/20,0.109358315,-0.007390446,0.101967869,0.165430934,0.001207785,0.166638719,-0.001937663,0.016238104,-0.002016909,1,0,0
11/19/20,0.018128676,0.007824748,0.025953423,0.198726348,0.013800311,0.212526659,0.008706411,0.014347912,0.117845413,1,1,0
11/20/20,-0.012507783,-0.006840473,-0.019348256,0.200446167,-0.001890511,0.198555656,-0.007532335,-0.004838769,0.124612449,0,1,1
11/23/20,0.065813777,3.45E-05,0.06584831,0.28834584,-0.009583851,0.278761989,0.0360989,0.036633083,0.161510016,1,1,0
11/24/20,0.050202227,0.014050012,0.064252239,0.250098186,0.007527374,0.257625559,0.037533046,0.033344806,0.158788138,1,1,0
11/25/20,0.027380029,0.006146556,0.033526585,0.158248828,0.021267822,0.17951665,0.015039031,-0.005584515,-0.010723634,0,0,0
11/27/20,0.011273439,0.009214382,0.020487822,0.150556973,0.022675993,0.173232965,0.012034685,0.007500179,0.095196399,1,1,0
11/30/20,-0.033042447,0.002039931,-0.031002516,0.127469712,0.03182032,0.159290032,-0.017507234,-0.021790348,0.083419273,0,1,1
12/1/20,0.01741633,0.01281629,0.03023262,0.075543613,0.04500834,0.120551954,0.008313604,0.011666182,0.057172783,1,1,0
12/2/20,-0.028544288,0.001285238,-0.02725905,-0.007654215,0.031853866,0.024199651,-0.015233102,-0.018672837,0.008739483,0,1,0
12/3/20,0.041762002,0.001415097,0.043177099,0.006761558,0.027001517,0.033763075,0.009316667,-0.000806482,0.00670074,0,1,0
12/4/20,0.005463317,0.004075214,0.00953853,0.000899575,0.021771772,0.022671347,0.003900846,0.002749372,0.004685612,1,1,1
12/7/20,0.065651688,0.00566247,0.071314158,0.105189813,0.025465644,0.130655457,0.033768816,0.045040382,0.081762849,1,1,0
12/8/20,0.009267838,0.00338486,0.012652697,0.095445494,0.015916422,0.111361916,0.006073458,0.004211014,0.068833966,1,1,0
12/9/20,-0.04721805,-0.022641038,-0.069859088,0.071050612,-0.008359475,0.062691137,-0.028329175,-0.030076238,0.048834643,0,1,0
12/10/20,0.033355266,0.004015743,0.037371009,0.06256065,-0.005784213,0.056776437,0.018675917,0.004065866,-0.064070795,1,0,0
12/11/20,-0.02502317,-0.002214645,-0.027237815,0.030291577,-0.012012309,0.018279268,-0.01160102,-0.017345941,0.013247194,0,1,1
12/14/20,0.041663629,0.007255251,0.04891888,0.007440178,-0.010447521,-0.003007343,0.027154527,0.025485201,0.010582156,1,1,0
12/15/20,-0.02097346,0.010689452,-0.010284008,-0.022345718,-0.003243628,-0.025589347,-0.012497872,-0.011149296,-0.015772397,0,0,0
12/16/20,-0.022049134,0.005499618,-0.016549515,0.004801948,0.025455529,0.030257477,-0.01323593,-0.014999784,0.02239267,0,1,0
12/17/20,0.046660136,0.00653768,0.053197816,0.017944436,0.02803132,0.045975755,0.030152837,0.029803489,0.018298983,1,1,0
12/18/20,0.062635294,-0.003022588,0.059612706,0.112164073,0.027198886,0.139362959,0.047648939,0.042149096,0.075256553,1,1,1
12/21/20,-0.063078962,-0.001870699,-0.064949661,-0.002216253,0.017892242,0.015675989,0.000722188,-0.03647524,0.027133545,0,1,0
12/22/20,-0.017368384,0.002719139,-0.014649246,0.001331125,0.009865128,0.011196252,-0.005025278,0.004651684,0.045319254,1,1,0
12/23/20,0.013843897,-0.005036149,0.008807748,0.037985294,-0.000716382,0.037268912,0.002944962,0.011177151,0.032620441,1,1,0
12/24/20,0.020030871,0.004412671,0.024443542,0.011775603,-0.002826076,0.008949527,0.023001739,0.014348176,0.015965657,1,1,1
12/28/20,-0.007177522,0.010078806,0.002901284,-0.055328256,0.0102779,-0.045050356,-0.000171274,0.002099353,0.003965768,1,1,0
12/29/20,0.002569975,0.00089548,0.003465455,0.011742991,0.013077748,0.024820739,0.022248864,0.003178644,0.036243526,1,1,0
12/30/20,0.043196952,3.20E-05,0.043228937,0.074654501,0.010362834,0.085017335,0.006517415,-0.008404588,0.006661235,0,1,0
12/31/20,0.013213694,0.002460265,0.015673959,0.074426979,0.017975269,0.092402248,0.010134222,-0.010937448,0.016484189,0,1,1
